# experiment=move_stability engine=helix-f3270d5 date=20260808-001652
# suite=tests/data/stockfish-bench-all.epd node_budget=20000000 positions=309
fen_id,fen,depth,bestmove,nodes,qnodes,seldepth,time_ms
18,2K5/p7/7P/5pR1/8/5k2/r7/8 w - - 4 3,14,g5h5,18637806,8190054,18,10508
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,1,d1d6,53,30,3,0
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,2,d1d6,250,155,5,0
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,3,d1d6,1277,656,5,0
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,4,d1d6,2564,1338,7,1
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,5,d1d6,10143,4974,9,4
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,6,d1d6,17491,8757,10,9
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,7,d1d6,50303,24191,11,22
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,8,d1d3,100317,48189,12,56
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,9,d1d3,299510,140101,14,134
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,10,d1c2,530456,246196,16,289
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,11,d1c2,989818,457490,16,480
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,12,d1c2,1516182,697113,17,836
19,8/6pk/1p6/8/PP3p1p/5P2/4KP1q/3Q4 w - - 0 1,13,a4a5,12602862,5851668,19,7143
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,1,e4e6,59,30,2,0
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,2,e4e6,257,159,5,0
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,3,e4a8,1341,712,7,0
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,4,e4e6,2888,1542,8,2
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,5,e4e6,5979,2974,8,4
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,6,e4e6,14770,7415,11,12
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,7,e4e6,28966,13896,11,18
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,8,e4e6,44474,21283,11,32
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,9,e4e6,62242,28658,11,42
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,10,e4e6,154457,72866,14,119
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,11,e4e6,221752,99843,14,158
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,12,e4e6,362369,161941,15,233
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,13,e4e6,698435,292070,15,434
20,7k/3p2pp/4q3/8/4Q3/5Kp1/P6b/8 w - - 0 1,14,e4a8,10678242,5223737,19,6161
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,1,e5f5,18,10,3,0
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,2,e5f5,59,29,3,0
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,3,e5f5,185,88,4,0
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,4,e5f5,483,224,7,0
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,5,e5f5,1278,565,8,0
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,6,e5f5,2720,1130,9,1
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,7,d5d6,11162,4654,10,6
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,8,e5f5,21579,8530,11,13
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,9,d5d6,42181,16455,13,25
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,10,d5d6,73473,27358,14,48
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,11,e5f5,151032,56387,15,94
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,12,d5d6,291589,103254,17,195
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,13,e5f5,598743,217032,17,369
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,14,e5f5,996820,353314,20,660
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,15,e5f5,2513321,950005,20,1481
21,8/2p5/8/2kPKp1p/2p4P/2P5/3P4/8 w - - 0 1,16,e5f5,4148351,1502448,21,2736
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,1,c2d2,21,11,2,0
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,2,c2d2,73,32,2,0
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,3,c2d2,351,157,5,1
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,4,c2d2,945,396,6,1
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,5,c2d2,2786,1184,8,2
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,6,f2f4,13905,5984,9,8
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,7,c2d2,27620,11430,12,19
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,8,g4g5,58709,24007,12,36
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,9,g4g5,118732,48037,14,70
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,10,g4g5,167056,65565,14,101
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,11,g4g5,318465,118531,16,214
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,12,g4g5,453451,167362,16,296
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,13,g4g5,889964,318641,18,628
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,14,g4g5,1496976,543636,20,981
22,8/1p3pp1/7p/5P1P/2k3P1/8/2K2P2/8 w - - 0 1,15,f5f6,11252579,4177473,22,7042
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,1,a3a4,21,11,2,0
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,2,a3a4,110,54,4,1
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,3,a3a4,435,202,5,1
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,4,a3a4,1240,568,6,1
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,5,a3a4,5183,2390,9,3
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,6,g3f3,15566,7051,10,8
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,7,g3f3,27863,12852,13,15
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,8,g3f3,52065,23576,13,30
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,9,g3f3,89647,40809,17,54
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,10,g3f3,220226,101294,17,131
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,11,f4f5,807806,375219,18,521
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,12,f4f5,1294061,603101,19,798
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,13,f4f5,2293319,1086511,21,1492
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,14,f4f5,4378433,2098075,23,2774
23,8/pp2r1k1/2p1p3/3pP2p/1P1P1P1P/P5KR/8/8 w - - 0 1,15,f4f5,9374795,4623662,25,6084
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,1,d6e5,32,22,4,0
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,2,d6e5,120,77,7,0
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,3,d6e6,545,310,8,1
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,4,c6b7,1288,704,10,1
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,5,c6b7,3536,1788,10,3
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,6,c6b7,6643,3511,13,5
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,7,c6b7,11915,6251,14,9
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,8,c6a8,35729,18752,16,29
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,9,c6a8,76167,38985,16,54
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,10,c6a8,130983,68180,18,103
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,11,c6a8,195894,99323,18,140
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,12,d6c7,362989,183754,20,280
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,13,d6c7,1021473,504669,22,643
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,14,d6c7,1429775,715762,24,981
24,8/3p4/p1bk3p/Pp6/1Kp1PpPp/2P2P1P/2P5/5B2 b - - 0 1,15,d6c7,8336025,4239231,25,5284
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,1,h4h3,40,23,4,0
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,2,h4h3,138,70,4,0
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,3,c4c5,862,445,7,0
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,4,a4a3,3685,1774,8,2
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,5,a4a3,10389,5062,10,5
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,6,a4a3,17979,8526,10,10
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,7,a4a3,40482,19155,11,25
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,8,a4a3,71530,32997,12,46
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,9,h6h5,319109,147310,14,218
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,10,h6h5,615759,280613,15,403
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,11,h6h5,1349066,621184,16,894
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,12,h6h5,2629918,1198252,17,1655
25,5k2/7R/4P2p/5K2/p1r2P1p/8/8/8 b - - 0 1,13,h6h5,11923067,5414040,19,8514
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,1,e1e8,76,48,3,0
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,2,e1e8,189,100,6,0
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,3,e1e8,1524,777,6,0
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,4,c5d3,4895,2370,9,3
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,5,c5d3,24855,12148,9,11
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,6,e1e8,45649,22189,11,25
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,7,e1e8,210409,105473,13,108
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,8,c5d3,477372,235938,16,276
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,9,c5d3,1735172,873572,17,917
26,6k1/6p1/P6p/r1N5/5p2/7P/1b3PP1/4R1K1 w - - 0 1,10,c5d3,4031021,2059246,19,2404
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,1,c6c7,80,49,5,0
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,2,c6c7,469,345,8,1
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,3,d1c3,3517,2220,9,3
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,4,d1c3,8496,5415,10,6
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,5,d1c3,33773,19738,13,20
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,6,d1c3,144434,90313,17,104
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,7,d1c3,423004,249549,17,264
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,8,c4c3,1751706,1019806,19,1063
27,1r3k2/4q3/2Pp3b/3Bp3/2Q2p2/1p1P2P1/1P2KP2/3N4 w - - 0 1,9,d5e6,6638979,4039316,21,4543
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,1,a5a6,67,42,4,0
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,2,a5a6,269,155,5,0
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,3,a5a6,2692,1654,8,2
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,4,f2f4,14310,7649,10,7
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,5,a5a6,39332,21024,10,21
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,6,a5a6,58006,30086,11,31
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,7,a5a6,193801,95931,13,96
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,8,a5a6,512312,254838,16,279
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,9,a5a6,918497,467518,17,561
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,10,a5a6,2808519,1403067,18,1410
28,6k1/4pp1p/3p2p1/P1pPb3/R7/1r2P1PP/3B1P2/6K1 w - - 0 1,11,a5a6,12514551,6395597,23,7577
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,1,b3a4,19,11,4,0
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,2,g1h2,174,116,6,0
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,3,g1h2,352,205,6,0
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,4,g1h2,951,526,7,1
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,5,b3a4,2388,1249,8,2
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,6,b3a4,4551,2278,8,3
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,7,b3a4,10436,4999,10,6
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,8,b3a4,23105,10630,12,11
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,9,b3a4,39715,18019,12,21
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,10,b3a4,125949,55308,14,60
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,11,b3a4,211426,90743,14,111
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,12,b3a4,420997,178991,16,212
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,13,b3a4,690641,290970,17,359
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,14,b3a4,1649574,685761,18,859
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,15,b3a4,2804814,1188144,21,1517
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,16,b3a4,5082360,2112200,22,2707
29,8/3p3B/5p2/5P2/p7/PP5b/k7/6K1 w - - 0 1,17,b3a4,17729225,7594426,23,9900
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,1,a1d1,145,105,6,1
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,2,a1d1,948,747,8,1
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,3,g3d6,6651,4472,8,5
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,4,g3d6,21930,16489,13,19
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,5,g3d6,88022,53985,15,51
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,6,g3d6,173800,115105,15,120
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,7,g3d6,728726,425269,15,384
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,8,g3d6,1473169,936311,17,961
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,9,g3d6,6223588,3593353,18,3297
30,5rk1/q6p/2p3bR/1pPp1rP1/1P1Pp3/P3B1Q1/1K3P2/R7 w - - 93 90,10,g3d6,17021396,10583481,22,11107
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,1,d3g6,665,614,11,1
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,2,d3g6,2503,2344,15,2
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,3,d3g6,8712,6156,16,5
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,4,d3g6,16158,12669,16,12
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,5,d3g6,130610,81317,18,65
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,6,d3g6,624637,504080,22,474
31,4rrk1/1p1nq3/p7/2p1P1pp/3P2bp/3Q1Bn1/PPPB4/1K2R1NR w - - 40 21,7,d3g6,4252537,3010223,25,2580
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,1,a1c1,104,67,5,0
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,2,a1c1,597,358,7,0
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,3,a1c1,4470,2586,10,3
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,4,a1c1,18966,11853,16,15
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,5,a1c1,123443,69026,18,68
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,6,a1c1,371977,255059,22,282
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,7,a1c1,1963458,1172380,22,1107
32,r3k2r/3nnpbp/q2pp1p1/p7/Pp1PPPP1/4BNN1/1P5P/R2Q1RK1 w kq - 0 16,8,a1c1,6595310,4641242,28,4856
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,1,h4h3,177,144,5,0
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,2,h4h3,1333,1171,10,1
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,3,h4h3,4540,3277,10,3
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,4,h4h3,23440,18978,14,20
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,5,h4h3,104649,74729,17,74
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,6,h4h3,275532,211552,17,222
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,7,h4h3,870573,575127,18,553
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,8,h4h3,2647097,1817443,22,1810
33,3Qb1k1/1r2ppb1/pN1n2q1/Pp1Pp1Pr/4P2p/4BP2/4B1R1/1R5K b - - 11 40,9,h4h3,7348491,5081709,24,5030
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,1,b6d7,869,827,15,1
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,2,b6d7,2107,1950,15,2
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,3,b6d7,6077,4383,15,4
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,4,b6d7,20947,16371,16,16
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,5,b6d7,87855,52500,16,43
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,6,b6d7,224587,157353,18,152
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,7,b6d7,639493,386896,18,338
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,8,b6d7,1678528,1208412,20,1164
34,4k3/3q1r2/1N2r1b1/3ppN2/2nPP3/1B1R2n1/2R1Q3/3K4 w - - 5 1,9,b6d7,5011512,3138998,21,2810
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,1,a5c4,134,90,5,0
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,2,a5c4,742,561,11,1
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,3,b1d1,14561,10935,11,12
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,4,d2g5,45852,35328,14,37
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,5,d2b4,224230,151920,15,152
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,6,d2g5,687652,478488,17,487
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,7,g3b3,3904928,2575100,19,2477
35,1r6/1P4bk/3qr1p1/N6p/3pp2P/6R1/3Q1PP1/1R4K1 w - - 1 42,8,g3b3,12541502,8769190,21,8888
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,1,c3c1,181969,181887,21,175
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,2,c3c1,215589,215292,21,206
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,3,c3e1,287718,280777,21,271
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,4,c3e1,511350,492214,23,472
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,5,c3e1,1117459,839188,23,721
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,6,c3e1,2400463,1995350,23,1777
37,K7/8/8/BNQNQNB1/N5N1/R1Q1q2r/n5n1/bnqnqnbk w - - 0 1,7,c3e1,11823933,9861614,27,9046
