# experiment=time_to_quality engine=helix-f3270d5 date=20260808-032642
# suite=tests/data/stockfish-bench-all.epd nmp=on reps=3 positions=309
fen_id,fen,budget_ms,rep,nmp,bestmove,completed_depth,nodes,time_ms,stop_reason
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,1000,1,on,a1c1,6,1462272,949,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,1000,2,on,a1c1,6,1465344,950,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,2000,0,on,a1c1,6,2961408,1901,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,2000,1,on,a1c1,6,2933760,1899,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,2000,2,on,a1c1,6,2970624,1900,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,5000,0,on,d1e2,7,6946816,4750,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,5000,1,on,d1e2,7,6842368,4749,hard_time
217,r2q1rk1/4bppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/5PPP/R2QR1K1 w - - 0 15,5000,2,on,d1e2,7,7051264,4749,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,10,0,on,f3e5,3,15360,9,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,10,1,on,f3e5,3,15360,9,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,10,2,on,f3e5,3,14336,8,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,25,0,on,f3e5,4,26882,20,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,25,1,on,f3e5,4,26882,21,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,25,2,on,f3e5,4,26882,21,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,50,0,on,f3e5,4,70656,46,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,50,1,on,f3e5,4,75776,47,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,50,2,on,f3e5,4,75776,47,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,100,0,on,f3e5,5,182219,87,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,100,1,on,f3e5,5,182219,87,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,100,2,on,f3e5,5,182219,88,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,250,0,on,f3e5,5,367616,237,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,250,1,on,f3e5,5,371712,236,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,250,2,on,f3e5,5,367616,237,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,500,0,on,f3e5,6,849920,475,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,500,1,on,f3e5,6,843776,475,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,500,2,on,f3e5,6,848896,476,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,1000,0,on,f3e5,6,1735680,949,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,1000,1,on,f3e5,6,1762304,950,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,1000,2,on,f3e5,6,1776640,950,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,2000,0,on,f3e5,7,3119104,1900,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,2000,1,on,f3e5,7,3090432,1900,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,2000,2,on,f3e5,7,3128320,1899,hard_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,5000,0,on,f3e5,8,5766656,3910,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,5000,1,on,f3e5,8,5766656,3887,soft_time
218,r4rk1/3qbppp/p1p1pn2/1b6/1nBPPB2/1PN2N2/3Q1PPP/R3R1K1 w - - 2 16,5000,2,on,f3e5,8,5766656,3872,soft_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,10,0,on,a1d1,3,12580,7,soft_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,10,1,on,a1d1,3,12580,7,soft_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,10,2,on,a1d1,3,12580,7,soft_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,25,0,on,a1d1,3,30720,22,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,25,1,on,a1d1,3,30720,22,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,25,2,on,a1d1,3,31744,23,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,50,0,on,a1d1,4,84992,46,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,50,1,on,a1d1,4,83968,46,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,50,2,on,a1d1,4,83968,47,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,100,0,on,a1d1,4,193536,94,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,100,1,on,a1d1,4,194560,94,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,100,2,on,a1d1,4,194560,95,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,250,0,on,e4e5,5,354304,237,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,250,1,on,e4e5,5,354304,236,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,250,2,on,e4e5,5,354304,236,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,500,0,on,e4e5,5,798720,475,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,500,1,on,e4e5,5,809984,475,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,500,2,on,e4e5,5,811008,474,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,1000,0,on,a1d1,6,1645568,949,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,1000,1,on,a1d1,6,1651712,949,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,1000,2,on,a1d1,6,1649664,949,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,2000,0,on,a1d1,7,3336192,1900,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,2000,1,on,a1d1,7,3289088,1900,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,2000,2,on,a1d1,7,3331072,1900,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,5000,0,on,a1d1,7,6983680,4750,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,5000,1,on,a1d1,7,7045120,4749,hard_time
219,r4rk1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/3Q1PP1/R3R1K1 w - - 1 17,5000,2,on,a1d1,7,7165952,4750,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,10,0,on,c3b5,2,12288,8,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,10,1,on,c3b5,2,13312,8,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,10,2,on,c3b5,2,13312,8,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,25,0,on,a1d1,3,30720,22,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,25,1,on,a1d1,3,30720,22,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,25,2,on,a1d1,3,31744,23,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,50,0,on,a1d1,4,73728,48,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,50,1,on,a1d1,4,73728,48,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,50,2,on,a1d1,4,73728,48,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,100,0,on,a1d1,5,204570,93,soft_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,100,1,on,a1d1,5,204570,93,soft_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,100,2,on,a1d1,5,204570,91,soft_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,250,0,on,a1d1,5,360448,236,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,250,1,on,a1d1,5,358400,237,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,250,2,on,a1d1,5,358400,236,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,500,0,on,a1d1,5,666624,475,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,500,1,on,a1d1,5,657408,475,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,500,2,on,a1d1,5,652288,474,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,1000,0,on,a1d1,6,1295360,950,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,1000,1,on,a1d1,6,1367040,949,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,1000,2,on,a1d1,6,1320960,949,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,2000,0,on,a1d1,7,2865393,1724,soft_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,2000,1,on,a1d1,7,2865393,1718,soft_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,2000,2,on,a1d1,7,2865393,1709,soft_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,5000,0,on,a1d1,7,6965248,4750,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,5000,1,on,a1d1,7,7018496,4750,hard_time
220,r3r1k1/1q2bppp/p1p1pn2/1b6/1nBPPB2/1PN2N1P/4QPP1/R3R1K1 w - - 3 18,5000,2,on,a1d1,7,6882304,4749,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,10,0,on,c3b5,2,13312,9,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,10,1,on,c3b5,2,12288,8,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,10,2,on,c3b5,2,12288,8,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,25,0,on,e4e5,4,31005,22,soft_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,25,1,on,e4e5,4,31005,22,soft_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,25,2,on,e4e5,4,31005,22,soft_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,50,0,on,e4e5,4,83968,46,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,50,1,on,e4e5,4,77824,46,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,50,2,on,e4e5,4,79872,47,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,100,0,on,e4e5,5,182031,84,soft_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,100,1,on,e4e5,5,182031,85,soft_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,100,2,on,e4e5,5,182031,84,soft_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,250,0,on,e4e5,5,394240,237,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,250,1,on,e4e5,5,392192,237,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,250,2,on,e4e5,5,393216,237,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,500,0,on,e4e5,6,735232,474,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,500,1,on,e4e5,6,727040,474,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,500,2,on,e4e5,6,736256,474,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,1000,0,on,e4e5,6,1654784,949,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,1000,1,on,e4e5,6,1763328,950,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,1000,2,on,e4e5,6,1735680,950,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,2000,0,on,e4e5,7,3206144,1900,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,2000,1,on,e4e5,7,3228672,1899,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,2000,2,on,e4e5,7,3227648,1900,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,5000,0,on,e4e5,7,6408192,4750,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,5000,1,on,e4e5,7,6434816,4749,hard_time
221,r3r1k1/1q1nbppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/4QPP1/3RR1K1 w - - 5 19,5000,2,on,e4e5,7,6581248,4750,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,10,0,on,d2d1,3,16384,10,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,10,1,on,d2d1,3,16384,9,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,10,2,on,d2d1,3,16384,10,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,25,0,on,d2d1,4,34816,22,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,25,1,on,d2d1,4,35840,22,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,25,2,on,d2d1,4,35840,22,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,50,0,on,d2d1,4,94208,46,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,50,1,on,d2d1,4,96256,47,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,50,2,on,d2d1,4,91136,46,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,100,0,on,d2d1,5,171045,73,soft_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,100,1,on,d2d1,5,171045,73,soft_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,100,2,on,d2d1,5,171045,72,soft_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,250,0,on,d2d1,6,353634,208,soft_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,250,1,on,d2d1,6,353634,206,soft_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,250,2,on,d2d1,6,353634,207,soft_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,500,0,on,d2d1,6,861184,474,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,500,1,on,d2d1,6,850944,477,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,500,2,on,d2d1,6,856064,475,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,1000,0,on,d2d1,7,1672192,949,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,1000,1,on,d2d1,7,1695744,950,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,1000,2,on,d2d1,7,1683456,950,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,2000,0,on,d2d1,7,2835456,1900,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,2000,1,on,d2d1,7,2882560,1899,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,2000,2,on,d2d1,7,2868224,1899,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,5000,0,on,d2d1,7,6541312,4750,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,5000,1,on,d2d1,7,6509568,4749,hard_time
222,r3rbk1/1q1n1ppp/p1p1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R1K1 w - - 7 20,5000,2,on,d2d1,7,6386688,4749,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,10,0,on,c4b5,3,15360,9,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,10,1,on,c4b5,3,15360,9,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,10,2,on,c4b5,3,14336,8,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,25,0,on,c4b5,3,28672,22,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,25,1,on,c4b5,3,28672,22,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,25,2,on,c4b5,3,29696,23,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,50,0,on,c4b5,4,53825,46,soft_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,50,1,on,c4b5,4,53825,46,soft_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,50,2,on,c4b5,4,53825,46,soft_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,100,0,on,c4b5,4,136192,95,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,100,1,on,c4b5,4,135168,94,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,100,2,on,c4b5,4,133120,95,hard_time
223,r3rbk1/1q3ppp/pnp1p3/1b6/1nBPPB2/1PN2N1P/3RQPP1/4R2K w - - 9 21,250,0,on,d2d1,5,386048,236,hard_time
