# experiment=pvs_sweep engine=helix-f3270d5 date=20260808-073948
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 min_depth=1..6 scout_after=1..5 positions=309
fen_id,fen,min_depth,scout_after,rep,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_hit_rate,time_ms,bestmove
41,8/8/1P6/5pr1/8/4R3/7k/2K5 w - - 0 1,2,5,0,10,14,1916928,844624,316,448251,160821,0.3588,950,b6b7
41,8/8/1P6/5pr1/8/4R3/7k/2K5 w - - 0 1,2,5,1,10,14,1907712,840812,316,445394,159356,0.3578,950,b6b7
41,8/8/1P6/5pr1/8/4R3/7k/2K5 w - - 0 1,2,5,2,10,14,1903616,839171,316,444175,158639,0.3572,949,b6b7
42,8/2p4P/8/kr6/6R1/8/8/1K6 w - - 0 1,2,5,0,12,15,1656161,711070,188,452791,178983,0.3953,887,b1c2
42,8/2p4P/8/kr6/6R1/8/8/1K6 w - - 0 1,2,5,1,12,15,1656161,711070,188,452791,178983,0.3953,888,b1c2
42,8/2p4P/8/kr6/6R1/8/8/1K6 w - - 0 1,2,5,2,12,15,1656161,711070,188,452791,178983,0.3953,878,b1c2
43,8/8/3P3k/8/1p6/8/1P6/1K3n2 b - - 0 1,2,5,0,15,18,1619175,609506,141,516127,345574,0.6696,848,f1d2
43,8/8/3P3k/8/1p6/8/1P6/1K3n2 b - - 0 1,2,5,1,15,18,1619175,609506,141,516127,345574,0.6696,843,f1d2
43,8/8/3P3k/8/1p6/8/1P6/1K3n2 b - - 0 1,2,5,2,15,18,1619175,609506,141,516127,345574,0.6696,844,f1d2
44,8/R7/2q5/8/6k1/8/1P5p/K6R w - - 0 124,2,5,0,11,14,1914137,866342,62,360252,178942,0.4967,841,h1h2
44,8/R7/2q5/8/6k1/8/1P5p/K6R w - - 0 124,2,5,1,11,14,1914137,866342,62,360252,178942,0.4967,842,h1h2
44,8/R7/2q5/8/6k1/8/1P5p/K6R w - - 0 124,2,5,2,11,14,1914137,866342,62,360252,178942,0.4967,849,h1h2
45,6k1/3b3r/1p1p4/p1n2p2/1PPNpP1q/P3Q1p1/1R1RB1P1/5K2 b - - 0 1,2,5,0,9,15,1456128,862415,9,438198,147892,0.3375,949,h4f4
45,6k1/3b3r/1p1p4/p1n2p2/1PPNpP1q/P3Q1p1/1R1RB1P1/5K2 b - - 0 1,2,5,1,9,15,1476608,872272,9,448820,152753,0.3403,951,h4f4
45,6k1/3b3r/1p1p4/p1n2p2/1PPNpP1q/P3Q1p1/1R1RB1P1/5K2 b - - 0 1,2,5,2,9,15,1474560,871042,9,448003,152656,0.3407,951,h4f4
46,r2r1n2/pp2bk2/2p1p2p/3q4/3PN1QP/2P3R1/P4PP1/5RK1 w - - 0 1,2,5,0,7,17,1364992,728639,13,490299,134114,0.2735,949,c3c4
46,r2r1n2/pp2bk2/2p1p2p/3q4/3PN1QP/2P3R1/P4PP1/5RK1 w - - 0 1,2,5,1,7,17,1348608,720369,13,482186,130909,0.2715,951,c3c4
46,r2r1n2/pp2bk2/2p1p2p/3q4/3PN1QP/2P3R1/P4PP1/5RK1 w - - 0 1,2,5,2,7,17,1351680,721990,13,483637,131375,0.2716,950,c3c4
47,8/8/8/8/8/6k1/6p1/6K1 w - - 0 1,2,5,0,0,0,0,0,0,0,0,0.0000,0,0000
47,8/8/8/8/8/6k1/6p1/6K1 w - - 0 1,2,5,1,0,0,0,0,0,0,0,0.0000,0,0000
47,8/8/8/8/8/6k1/6p1/6K1 w - - 0 1,2,5,2,0,0,0,0,0,0,0,0.0000,0,0000
48,7k/7P/6K1/8/3B4/8/8/8 b - - 0 1,2,5,0,0,0,0,0,0,0,0,0.0000,0,0000
48,7k/7P/6K1/8/3B4/8/8/8 b - - 0 1,2,5,1,0,0,0,0,0,0,0,0.0000,0,0000
48,7k/7P/6K1/8/3B4/8/8/8 b - - 0 1,2,5,2,0,0,0,0,0,0,0,0.0000,0,0000
49,bb1n1rkr/ppp1Q1pp/3n1p2/3p4/3P4/6Pq/PPP1PP1P/BB1NNRKR w KQkq - 0 5,2,5,0,8,22,1536752,911976,42,353068,36036,0.1021,890,e7e3
49,bb1n1rkr/ppp1Q1pp/3n1p2/3p4/3P4/6Pq/PPP1PP1P/BB1NNRKR w KQkq - 0 5,2,5,1,8,22,1536752,911976,42,353068,36036,0.1021,913,e7e3
49,bb1n1rkr/ppp1Q1pp/3n1p2/3p4/3P4/6Pq/PPP1PP1P/BB1NNRKR w KQkq - 0 5,2,5,2,8,22,1536752,911976,42,353068,36036,0.1021,903,e7e3
50,nqbnrkrb/pppppppp/8/8/8/8/PPPPPPPP/NQBNRKRB w KQkq - 0 1,2,5,0,8,23,1813504,985615,85,408127,55109,0.1350,949,c2c4
50,nqbnrkrb/pppppppp/8/8/8/8/PPPPPPPP/NQBNRKRB w KQkq - 0 1,2,5,1,8,23,1759232,958536,85,403622,54659,0.1354,950,c2c4
50,nqbnrkrb/pppppppp/8/8/8/8/PPPPPPPP/NQBNRKRB w KQkq - 0 1,2,5,2,8,23,1675264,916644,83,394936,52579,0.1331,950,c2c4
51,rnbq1k1r/ppp1bppp/4pn2/8/2B5/2NP1N2/PPP2PPP/R1BQR1K1 b - - 2 8,2,5,0,7,22,1390185,861617,41,317856,23273,0.0732,815,f8g8
51,rnbq1k1r/ppp1bppp/4pn2/8/2B5/2NP1N2/PPP2PPP/R1BQR1K1 b - - 2 8,2,5,1,7,22,1390185,861617,41,317856,23273,0.0732,805,f8g8
51,rnbq1k1r/ppp1bppp/4pn2/8/2B5/2NP1N2/PPP2PPP/R1BQR1K1 b - - 2 8,2,5,2,7,22,1390185,861617,41,317856,23273,0.0732,801,f8g8
52,rnbq1k1r/pp2bppp/4pn2/2p5/2B2B2/2NP1N2/PPP2PPP/R2QR1K1 b - - 1 9,2,5,0,7,22,1061321,759403,32,338088,21323,0.0631,733,b8c6
52,rnbq1k1r/pp2bppp/4pn2/2p5/2B2B2/2NP1N2/PPP2PPP/R2QR1K1 b - - 1 9,2,5,1,7,22,1061321,759403,32,338088,21323,0.0631,743,b8c6
52,rnbq1k1r/pp2bppp/4pn2/2p5/2B2B2/2NP1N2/PPP2PPP/R2QR1K1 b - - 1 9,2,5,2,7,22,1061321,759403,32,338088,21323,0.0631,757,b8c6
53,r1bq1k1r/pp2bppp/2n1pn2/2p5/2B1NB2/3P1N2/PPP2PPP/R2QR1K1 b - - 3 10,2,5,0,6,23,1262592,942243,21,449284,15868,0.0353,950,f8e8
53,r1bq1k1r/pp2bppp/2n1pn2/2p5/2B1NB2/3P1N2/PPP2PPP/R2QR1K1 b - - 3 10,2,5,1,6,23,1258496,938693,21,447184,15816,0.0354,950,f8e8
53,r1bq1k1r/pp2bppp/2n1pn2/2p5/2B1NB2/3P1N2/PPP2PPP/R2QR1K1 b - - 3 10,2,5,2,6,23,1254400,935186,21,445331,15731,0.0353,950,f8e8
54,r1bq1k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/R2QR1K1 b - - 0 11,2,5,0,7,20,1653760,1008134,19,378972,23950,0.0632,949,c8d7
54,r1bq1k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/R2QR1K1 b - - 0 11,2,5,1,7,20,1693696,1029305,19,382337,24540,0.0642,950,c8d7
54,r1bq1k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/R2QR1K1 b - - 0 11,2,5,2,7,20,1681408,1023091,19,381579,24349,0.0638,949,c8d7
55,r1b2k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/3RR1K1 b - - 0 12,2,5,0,6,19,1406976,886377,106,474292,33312,0.0702,950,f8g8
55,r1b2k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/3RR1K1 b - - 0 12,2,5,1,6,19,1400832,881885,106,471273,33168,0.0704,949,f8g8
55,r1b2k1r/pp2bppp/2n1p3/2p5/2B1PB2/5N2/PPP2PPP/3RR1K1 b - - 0 12,2,5,2,6,19,1402880,883355,106,472253,33219,0.0703,950,f8g8
56,r1b1k2r/pp2bppp/2n1p3/2p5/2B1PB2/2P2N2/PP3PPP/3RR1K1 b - - 0 13,2,5,0,7,21,1792000,1052934,45,367646,23777,0.0647,951,c8d7
56,r1b1k2r/pp2bppp/2n1p3/2p5/2B1PB2/2P2N2/PP3PPP/3RR1K1 b - - 0 13,2,5,1,7,21,1813504,1065577,45,371559,23882,0.0643,949,c8d7
56,r1b1k2r/pp2bppp/2n1p3/2p5/2B1PB2/2P2N2/PP3PPP/3RR1K1 b - - 0 13,2,5,2,7,21,1813504,1065577,45,371559,23882,0.0643,950,c8d7
57,r1b1k2r/1p2bppp/p1n1p3/2p5/4PB2/2P2N2/PP2BPPP/3RR1K1 b - - 1 14,2,5,0,8,22,1475396,822304,35,255068,22372,0.0877,733,c8d7
57,r1b1k2r/1p2bppp/p1n1p3/2p5/4PB2/2P2N2/PP2BPPP/3RR1K1 b - - 1 14,2,5,1,8,22,1475396,822304,35,255068,22372,0.0877,735,c8d7
57,r1b1k2r/1p2bppp/p1n1p3/2p5/4PB2/2P2N2/PP2BPPP/3RR1K1 b - - 1 14,2,5,2,8,22,1475396,822304,35,255068,22372,0.0877,730,c8d7
58,r1b1k2r/4bppp/p1n1p3/1pp5/P3PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 15,2,5,0,8,24,1782784,1014196,61,368181,37742,0.1025,949,b5a4
58,r1b1k2r/4bppp/p1n1p3/1pp5/P3PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 15,2,5,1,8,24,1765376,1005253,60,365989,37077,0.1013,949,b5a4
58,r1b1k2r/4bppp/p1n1p3/1pp5/P3PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 15,2,5,2,8,24,1769472,1007405,60,366548,37189,0.1015,950,b5a4
59,r1b1k2r/4bppp/p1n1p3/1P6/2p1PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 16,2,5,0,8,24,1688576,978943,21,383002,36593,0.0955,950,a6b5
59,r1b1k2r/4bppp/p1n1p3/1P6/2p1PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 16,2,5,1,8,24,1713152,995486,21,389516,36688,0.0942,949,a6b5
59,r1b1k2r/4bppp/p1n1p3/1P6/2p1PB2/2P2N2/1P2BPPP/3RR1K1 b - - 0 16,2,5,2,8,24,1732608,1008217,21,395485,37133,0.0939,951,a6b5
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,2,5,0,6,20,1601536,968334,59,380100,18067,0.0475,950,c4b3
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,2,5,1,6,20,1605632,970734,59,380751,18085,0.0475,949,c4b3
60,r1b1k2r/4bppp/2n1p3/1p6/2p1PB2/1PP2N2/4BPPP/3RR1K1 b - - 0 17,2,5,2,6,20,1591296,961953,59,377990,18041,0.0477,950,c4b3
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,2,5,0,7,20,1721344,986753,26,384702,46427,0.1207,949,b5b4
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,2,5,1,7,20,1741824,1001036,26,395235,47861,0.1211,949,b5b4
61,r3k2r/3bbppp/2n1p3/1p6/2P1PB2/2P2N2/4BPPP/3RR1K1 b - - 0 18,2,5,2,7,20,1739776,1000067,26,394009,47319,0.1201,949,b5b4
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,2,5,0,9,21,1645902,893985,19,325455,49651,0.1526,817,b4b3
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,2,5,1,9,21,1645902,893985,19,325455,49651,0.1526,819,b4b3
62,r3k2r/3bbppp/2n1p3/8/1pP1P3/2P2N2/3BBPPP/3RR1K1 b - - 1 19,2,5,2,9,21,1645902,893985,19,325455,49651,0.1526,829,b4b3
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,2,5,0,9,20,1361910,746953,30,300283,43109,0.1436,735,c6d4
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,2,5,1,9,20,1361910,746953,30,300283,43109,0.1436,747,c6d4
63,1r2k2r/3bbppp/2n1p3/8/1pPNP3/2P5/3BBPPP/3RR1K1 b - - 3 20,2,5,2,9,20,1361910,746953,30,300283,43109,0.1436,748,c6d4
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,2,5,0,8,21,1592320,932706,31,431267,33687,0.0781,949,e7f6
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,2,5,1,8,21,1583104,924443,31,424277,33554,0.0791,950,e7f6
64,1r2k2r/3bbppp/2n1p3/8/2PNP3/2B5/4BPPP/3RR1K1 b - - 0 21,2,5,2,8,21,1596416,934910,31,432996,34135,0.0788,950,e7f6
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,2,5,0,7,20,1775616,1005348,26,379971,42291,0.1113,949,e8d8
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,2,5,1,7,20,1772544,1003710,26,379577,42235,0.1113,950,e8d8
65,1r2k2r/3bb1pp/2n1pp2/1N6/2P1P3/2B5/4BPPP/3RR1K1 b - - 1 22,2,5,2,7,20,1768448,1001500,26,378932,42131,0.1112,949,e8d8
66,1r2k2r/3b2pp/2n1pp2/1N6/1BP1P3/8/4BPPP/3RR1K1 b - - 0 23,2,5,0,9,20,1349895,796889,26,477555,54617,0.1144,922,c6b4
66,1r2k2r/3b2pp/2n1pp2/1N6/1BP1P3/8/4BPPP/3RR1K1 b - - 0 23,2,5,1,9,20,1349895,796889,26,477555,54617,0.1144,913,c6b4
66,1r2k2r/3b2pp/2n1pp2/1N6/1BP1P3/8/4BPPP/3RR1K1 b - - 0 23,2,5,2,9,20,1349895,796889,26,477555,54617,0.1144,927,c6b4
67,1r2k2r/3b2pp/4pp2/1N6/1nP1P3/8/3RBPPP/4R1K1 b - - 1 24,2,5,0,8,19,1723392,927480,35,380232,49470,0.1301,950,e8e7
67,1r2k2r/3b2pp/4pp2/1N6/1nP1P3/8/3RBPPP/4R1K1 b - - 1 24,2,5,1,8,19,1726464,929425,35,382380,49936,0.1306,951,e8e7
67,1r2k2r/3b2pp/4pp2/1N6/1nP1P3/8/3RBPPP/4R1K1 b - - 1 24,2,5,2,8,19,1736704,936516,35,387608,50518,0.1303,949,e8e7
68,1r5r/3bk1pp/4pp2/1N6/1nP1PP2/8/3RB1PP/4R1K1 b - - 0 25,2,5,0,8,20,1711104,954731,13,383959,47945,0.1249,950,h8d8
68,1r5r/3bk1pp/4pp2/1N6/1nP1PP2/8/3RB1PP/4R1K1 b - - 0 25,2,5,1,8,20,1691648,943308,13,375106,46255,0.1233,951,h8d8
68,1r5r/3bk1pp/4pp2/1N6/1nP1PP2/8/3RB1PP/4R1K1 b - - 0 25,2,5,2,8,20,1687552,940395,13,372873,46170,0.1238,950,h8d8
69,1r5r/3bk1pp/2n1pp2/1N6/2P1PP2/8/3RBKPP/4R3 b - - 2 26,2,5,0,7,20,1787904,989775,39,331854,25137,0.0757,950,h8d8
69,1r5r/3bk1pp/2n1pp2/1N6/2P1PP2/8/3RBKPP/4R3 b - - 2 26,2,5,1,7,20,1810432,1002078,39,335035,25253,0.0754,950,h8d8
69,1r5r/3bk1pp/2n1pp2/1N6/2P1PP2/8/3RBKPP/4R3 b - - 2 26,2,5,2,7,20,1810432,1002078,39,335035,25253,0.0754,949,h8d8
70,1r5r/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/4R3 b - - 0 27,2,5,0,8,18,1363669,776232,13,321954,33207,0.1031,809,e5f4
70,1r5r/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/4R3 b - - 0 27,2,5,1,8,18,1363669,776232,13,321954,33207,0.1031,827,e5f4
70,1r5r/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/4R3 b - - 0 27,2,5,2,8,18,1363669,776232,13,321954,33207,0.1031,818,e5f4
71,1r1r4/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/R7 b - - 2 28,2,5,0,7,22,1456128,930851,33,410766,34491,0.0840,950,f6f5
71,1r1r4/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/R7 b - - 2 28,2,5,1,7,22,1453056,928153,33,408926,34236,0.0837,951,f6f5
71,1r1r4/3bk1pp/2n2p2/1N2p3/2P1PP2/6P1/3RBK1P/R7 b - - 2 28,2,5,2,7,22,1455104,930003,33,410211,34398,0.0839,950,f6f5
72,1r1r4/N3k1pp/2n1bp2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 4 29,2,5,0,8,20,1647616,928168,21,355289,53117,0.1495,950,c6d4
72,1r1r4/N3k1pp/2n1bp2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 4 29,2,5,1,8,20,1649664,929174,21,355542,53167,0.1495,949,c6d4
72,1r1r4/N3k1pp/2n1bp2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 4 29,2,5,2,8,20,1634304,921544,21,353580,52861,0.1495,949,c6d4
73,1r1r4/3bk1pp/2N2p2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 0 30,2,5,0,10,20,1531426,783947,19,231565,53500,0.2310,728,d7c6
73,1r1r4/3bk1pp/2N2p2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 0 30,2,5,1,10,20,1531426,783947,19,231565,53500,0.2310,730,d7c6
73,1r1r4/3bk1pp/2N2p2/4p3/2P1PP2/6P1/3RBK1P/R7 b - - 0 30,2,5,2,10,20,1531426,783947,19,231565,53500,0.2310,725,d7c6
74,1r1R4/4k1pp/2b2p2/4p3/2P1PP2/6P1/4BK1P/R7 b - - 0 31,2,5,0,10,18,1791393,903522,58,307885,59727,0.1940,890,b8d8
74,1r1R4/4k1pp/2b2p2/4p3/2P1PP2/6P1/4BK1P/R7 b - - 0 31,2,5,1,10,18,1791393,903522,58,307885,59727,0.1940,908,b8d8
74,1r1R4/4k1pp/2b2p2/4p3/2P1PP2/6P1/4BK1P/R7 b - - 0 31,2,5,2,10,18,1791393,903522,58,307885,59727,0.1940,909,b8d8
75,3r4/4k1pp/2b2p2/4P3/2P1P3/6P1/4BK1P/R7 b - - 0 32,2,5,0,9,17,1712128,848226,129,364419,78678,0.2159,950,f6e5
75,3r4/4k1pp/2b2p2/4P3/2P1P3/6P1/4BK1P/R7 b - - 0 32,2,5,1,9,17,1726464,855646,131,368019,79400,0.2157,950,f6e5
75,3r4/4k1pp/2b2p2/4P3/2P1P3/6P1/4BK1P/R7 b - - 0 32,2,5,2,9,17,1727488,856228,131,368565,79442,0.2155,950,f6e5
76,3r4/R3k1pp/2b5/4p3/2P1P3/6P1/4BK1P/8 b - - 1 33,2,5,0,10,18,1192850,592862,59,326344,62986,0.1930,719,d8d7
76,3r4/R3k1pp/2b5/4p3/2P1P3/6P1/4BK1P/8 b - - 1 33,2,5,1,10,18,1192850,592862,59,326344,62986,0.1930,720,d8d7
76,3r4/R3k1pp/2b5/4p3/2P1P3/6P1/4BK1P/8 b - - 1 33,2,5,2,10,18,1192850,592862,59,326344,62986,0.1930,725,d8d7
77,8/3rk1pp/2b5/R3p3/2P1P3/6P1/4BK1P/8 b - - 3 34,2,5,0,9,17,1623040,796293,52,388322,86980,0.2240,950,d7b7
77,8/3rk1pp/2b5/R3p3/2P1P3/6P1/4BK1P/8 b - - 3 34,2,5,1,9,17,1638400,804039,52,396409,89020,0.2246,951,d7b7
77,8/3rk1pp/2b5/R3p3/2P1P3/6P1/4BK1P/8 b - - 3 34,2,5,2,9,17,1636352,803073,52,395220,88572,0.2241,950,d7b7
78,8/3r2pp/2bk4/R1P1p3/4P3/6P1/4BK1P/8 b - - 0 35,2,5,0,10,16,1644682,822546,113,375626,72548,0.1931,925,d6c7
78,8/3r2pp/2bk4/R1P1p3/4P3/6P1/4BK1P/8 b - - 0 35,2,5,1,10,16,1644682,822546,113,375626,72548,0.1931,919,d6c7
78,8/3r2pp/2bk4/R1P1p3/4P3/6P1/4BK1P/8 b - - 0 35,2,5,2,10,16,1644682,822546,113,375626,72548,0.1931,925,d6c7
79,8/2kr2pp/2b5/R1P1p3/4P3/4K1P1/4B2P/8 b - - 2 36,2,5,0,9,16,1626112,808512,114,384256,83296,0.2168,949,d7d4
79,8/2kr2pp/2b5/R1P1p3/4P3/4K1P1/4B2P/8 b - - 2 36,2,5,1,9,16,1641472,816015,114,389352,84607,0.2173,950,d7d4
79,8/2kr2pp/2b5/R1P1p3/4P3/4K1P1/4B2P/8 b - - 2 36,2,5,2,9,16,1626112,808512,114,384256,83296,0.2168,950,d7d4
80,1k6/3r2pp/2b5/RBP1p3/4P3/4K1P1/7P/8 b - - 4 37,2,5,0,11,17,1254451,587387,131,335134,89969,0.2685,751,b8b7
80,1k6/3r2pp/2b5/RBP1p3/4P3/4K1P1/7P/8 b - - 4 37,2,5,1,11,17,1254451,587387,131,335134,89969,0.2685,754,b8b7
80,1k6/3r2pp/2b5/RBP1p3/4P3/4K1P1/7P/8 b - - 4 37,2,5,2,11,17,1254451,587387,131,335134,89969,0.2685,743,b8b7
81,8/1k1r2pp/2b5/R1P1p3/4P3/3BK1P1/7P/8 b - - 6 38,2,5,0,9,18,1565696,812339,120,416443,70081,0.1683,949,d7d4
81,8/1k1r2pp/2b5/R1P1p3/4P3/3BK1P1/7P/8 b - - 6 38,2,5,1,9,18,1540096,799283,118,409654,68607,0.1675,949,d7d4
81,8/1k1r2pp/2b5/R1P1p3/4P3/3BK1P1/7P/8 b - - 6 38,2,5,2,9,18,1532928,795823,118,408535,68146,0.1668,951,d7d4
82,1k6/3r2pp/2b5/2P1p3/4P3/3BK1P1/7P/R7 b - - 8 39,2,5,0,8,16,1523712,751972,148,408769,72368,0.1770,949,d7d4
82,1k6/3r2pp/2b5/2P1p3/4P3/3BK1P1/7P/R7 b - - 8 39,2,5,1,8,16,1525760,752931,148,409097,72459,0.1771,949,d7d4
82,1k6/3r2pp/2b5/2P1p3/4P3/3BK1P1/7P/R7 b - - 8 39,2,5,2,8,16,1525760,752931,148,409097,72459,0.1771,950,d7d4
83,1k6/r5pp/2b5/2P1p3/4P3/3BK1P1/7P/5R2 b - - 10 40,2,5,0,10,16,1398026,686594,69,345442,83440,0.2415,779,a7e7
83,1k6/r5pp/2b5/2P1p3/4P3/3BK1P1/7P/5R2 b - - 10 40,2,5,1,10,16,1398026,686594,69,345442,83440,0.2415,778,a7e7
83,1k6/r5pp/2b5/2P1p3/4P3/3BK1P1/7P/5R2 b - - 10 40,2,5,2,10,16,1398026,686594,69,345442,83440,0.2415,775,a7e7
84,1k3R2/6pp/2b5/2P1p3/4P3/r2BK1P1/7P/8 b - - 12 41,2,5,0,10,18,1520640,766070,178,392624,66881,0.1703,950,b8c7
84,1k3R2/6pp/2b5/2P1p3/4P3/r2BK1P1/7P/8 b - - 12 41,2,5,1,10,18,1520640,766070,178,392624,66881,0.1703,949,b8c7
84,1k3R2/6pp/2b5/2P1p3/4P3/r2BK1P1/7P/8 b - - 12 41,2,5,2,10,18,1542144,777472,180,399488,67772,0.1696,951,b8c7
85,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 14 42,2,5,0,9,18,1521664,751682,64,388165,74503,0.1919,950,a3a2
85,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 14 42,2,5,1,9,18,1544192,763004,64,392173,74817,0.1908,949,a3a2
85,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/3K3P/8 b - - 14 42,2,5,2,9,18,1543168,762508,64,391990,74784,0.1908,950,a3a2
86,5R2/2k3pp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 16 43,2,5,0,9,17,1517568,751796,152,390113,71518,0.1833,949,c6a4
86,5R2/2k3pp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 16 43,2,5,1,9,17,1502208,744385,150,388695,71421,0.1837,949,c6a4
86,5R2/2k3pp/2b5/2P1p3/4P3/3BK1P1/r6P/8 b - - 16 43,2,5,2,9,17,1515520,750789,152,389932,71509,0.1834,949,c6a4
87,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 18 44,2,5,0,9,17,1505280,753868,112,411982,79022,0.1918,953,a3a2
87,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 18 44,2,5,1,9,17,1513472,758080,112,414686,79193,0.1910,950,a3a2
87,5R2/2k3pp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 18 44,2,5,2,9,17,1505280,753868,112,411982,79022,0.1918,952,a3a2
88,5R2/2k3pp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 20 45,2,5,0,9,16,1136006,557734,87,303173,56898,0.1877,739,c6a4
88,5R2/2k3pp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 20 45,2,5,1,9,16,1136006,557734,87,303173,56898,0.1877,741,c6a4
88,5R2/2k3pp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 20 45,2,5,2,9,16,1136006,557734,87,303173,56898,0.1877,730,c6a4
89,8/2k2Rpp/2b5/2P1p3/4P3/r2B1KP1/7P/8 b - - 22 46,2,5,0,10,18,1546240,775489,114,409227,87627,0.2141,950,c7c8
89,8/2k2Rpp/2b5/2P1p3/4P3/r2B1KP1/7P/8 b - - 22 46,2,5,1,10,18,1554432,779463,114,411028,88077,0.2143,949,c7c8
89,8/2k2Rpp/2b5/2P1p3/4P3/r2B1KP1/7P/8 b - - 22 46,2,5,2,10,18,1554432,779463,114,411028,88077,0.2143,951,c7c8
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,2,5,0,9,18,1540096,773467,68,451026,83105,0.1843,950,g7g6
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,2,5,1,9,18,1527808,767060,68,447250,82872,0.1853,950,g7g6
90,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 24 47,2,5,2,9,18,1541120,774061,68,451443,83152,0.1842,950,g7g6
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,2,5,0,9,16,1558528,772901,158,428777,92880,0.2166,950,a2h2
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,2,5,1,9,16,1547264,766875,158,425369,92560,0.2176,950,a2h2
91,3k4/5Rpp/2b5/2P1p3/4P3/3B1KP1/r6P/8 b - - 26 48,2,5,2,9,16,1558528,772901,158,428777,92880,0.2166,950,a2h2
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,2,5,0,9,18,1530880,768853,68,448720,82946,0.1849,949,g7g6
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,2,5,1,9,18,1536000,771282,68,449640,83020,0.1846,949,g7g6
92,3k4/5Rpp/2b5/2P1p3/4P3/r2B2P1/4K2P/8 b - - 28 49,2,5,2,9,18,1538048,772320,68,450135,83029,0.1845,949,g7g6
