# experiment=tree_reuse engine=helix-f3270d5 date=20260808-145828
# games=tests/data/thesis-games.txt budget_ms=500 mode=clear game_count=30
game_id,ply,side,mode,completed_depth,seldepth,nodes,qnodes,researches,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,played_move
7,78,w,clear,6,18,723968,431687,28,194500,22121,44322,621,0.1137,474,b6d5,b6d7
7,79,b,clear,8,17,706243,385519,17,127644,21345,35645,417,0.1672,353,d8d7,d8d7
7,80,w,clear,7,18,918528,502170,19,179618,23600,48942,891,0.1314,474,a2a4,a1b1
7,81,b,clear,7,17,847872,474763,8,186876,25719,49700,941,0.1376,477,h6e3,h6e3
7,82,w,clear,7,17,969728,526132,12,155521,20864,47688,809,0.1342,475,f1g2,b4d2
7,83,b,clear,7,17,692090,403321,27,141347,12484,34463,447,0.0883,377,e3f2,e3f2
7,84,w,clear,8,17,758011,427425,51,186534,29300,48019,713,0.1571,441,f1f2,f3f4
7,85,b,clear,7,18,775168,473286,32,181236,17585,44135,655,0.0970,474,f2g3,f2g3
7,86,w,clear,6,16,701440,445531,32,191696,13843,45132,761,0.0722,474,b1b6,a2a4
7,87,b,clear,7,17,855040,483646,19,157628,21519,45433,688,0.1365,476,e8d8,e8d8
7,88,w,clear,7,18,782358,454302,20,168679,24512,44248,561,0.1453,468,b1b5,a4d7
7,89,b,clear,9,18,860014,464263,54,167926,37878,56961,863,0.2256,453,d8d7,d8d7
7,90,w,clear,8,15,663593,364815,50,146564,29700,47660,622,0.2026,372,f4f5,d2c1
8,0,w,clear,8,21,776870,418051,35,193726,31254,54047,840,0.1613,458,e2e4,d2d4
8,1,b,clear,8,21,736739,398255,10,165643,21154,45866,777,0.1277,419,d7d5,d7d5
8,2,w,clear,7,20,831488,459161,9,176608,18959,44430,707,0.1074,475,g1f3,c2c4
8,3,b,clear,7,22,749568,418609,23,189121,28481,49781,852,0.1506,475,d5c4,d5c4
8,4,w,clear,7,21,711680,411725,45,184006,20318,44274,604,0.1104,474,e2e3,e2e4
8,5,b,clear,6,20,671744,414157,57,183243,15570,34868,354,0.0850,475,c7c5,c7c5
8,6,w,clear,6,21,692224,422421,22,182562,16770,34991,348,0.0919,474,d4d5,g1f3
8,7,b,clear,7,19,730075,416057,6,127570,11890,29555,306,0.0932,417,c5d4,c5d4
8,8,w,clear,7,19,646909,367067,9,116440,10750,27096,321,0.0923,380,f1c4,f1c4
8,9,b,clear,6,21,584704,380484,19,172729,11712,30015,340,0.0678,474,b8c6,c8g4
8,10,w,clear,7,18,785164,422072,9,78074,8564,23463,192,0.1097,362,c4f7,d1b3
8,11,b,clear,6,21,589824,362244,28,138105,12286,31771,342,0.0890,474,e7e6,e7e6
8,12,w,clear,6,20,749568,424820,35,120440,16457,33212,286,0.1366,475,b3b7,b3b7
8,13,b,clear,6,21,685056,423608,17,140938,13074,29371,339,0.0928,474,b8d7,b8d7
8,14,w,clear,6,19,638976,396761,16,148399,11768,30494,308,0.0793,475,f3d4,f3d4
8,15,b,clear,5,21,584704,372503,22,156409,10449,29522,307,0.0668,474,a8b8,a8b8
8,16,w,clear,6,20,562176,372419,25,155385,11906,28770,322,0.0766,475,b7a6,b7a6
8,17,b,clear,6,21,507875,346916,18,138360,7274,21182,163,0.0526,421,b8b6,b8b6
8,18,w,clear,6,22,571392,374371,27,149385,12631,26338,163,0.0846,474,a6a4,a6a4
8,19,b,clear,5,21,539648,378960,25,159332,9346,20574,101,0.0587,475,f8c5,b6b4
8,20,w,clear,6,21,648192,424695,24,151134,7546,21680,125,0.0499,474,a4c2,a4c2
8,21,b,clear,5,20,632832,424407,20,159609,5712,20666,155,0.0358,475,d8c7,d7e5
8,22,w,clear,7,21,733184,422800,9,139723,15590,34575,430,0.1116,474,c4b5,c4b5
8,23,b,clear,7,20,708608,413082,11,149626,11108,35773,475,0.0742,474,b4b5,e8e7
8,24,w,clear,6,18,877568,479608,3,121772,13568,32345,377,0.1114,475,d4c6,d4c6
8,25,b,clear,7,18,750592,444947,16,162893,13478,36277,508,0.0827,475,e5c6,e5c6
8,26,w,clear,7,17,760732,449020,17,161591,13490,35785,498,0.0835,473,b5c6,b5c6
8,27,b,clear,6,16,655360,412720,17,178862,12457,32474,430,0.0696,475,b4d4,b4c4
8,28,w,clear,7,16,560235,318536,114,121291,18859,34031,328,0.1555,359,b1c3,b1c3
8,29,b,clear,6,19,728064,418020,6,153383,10817,38511,631,0.0705,475,c4c6,c4c6
8,30,w,clear,7,17,768392,418509,10,136505,17637,37980,482,0.1292,456,c1g5,c1g5
8,31,b,clear,7,18,836608,463287,7,153985,17137,40979,595,0.1113,475,f7f6,f7f6
8,32,w,clear,7,18,747778,412377,2,134194,15754,36368,437,0.1174,413,g5e3,g5e3
8,33,b,clear,6,18,832512,474216,2,163060,16342,37353,503,0.1002,474,e7e8,d8a8
8,34,w,clear,7,18,835591,441817,1,91646,10170,29285,271,0.1110,382,h2h3,h2h3
8,35,b,clear,7,18,1010688,533523,4,124025,14458,37139,517,0.1166,475,g4h5,a8b7
8,36,w,clear,7,23,754688,448524,4,161390,13543,37844,493,0.0839,474,h3g4,h3g4
8,37,b,clear,6,19,583680,387105,7,192524,13654,38166,594,0.0709,474,e7e8,e7f7
8,38,w,clear,6,18,448029,309964,11,154705,8602,24963,237,0.0556,367,e1c1,a1d1
8,39,b,clear,6,20,756736,468648,9,172083,13159,33381,375,0.0765,474,g8h6,g8e7
8,40,w,clear,6,18,783360,487045,26,181198,11763,36970,547,0.0649,475,e1g1,e1g1
8,41,b,clear,6,19,856064,500500,35,180836,18132,42756,581,0.1003,474,e7g6,h7h6
8,42,w,clear,6,17,754688,477436,14,202049,14068,43494,838,0.0696,475,d1d8,d1d8
8,43,b,clear,7,18,718274,425469,27,148872,16758,37748,624,0.1126,397,c6c8,c6c8
8,44,w,clear,6,17,935936,537461,45,168443,17907,41707,652,0.1063,474,d8c8,d8d1
8,45,b,clear,6,21,805888,488823,28,190453,17032,44173,790,0.0894,476,e7g6,c8c6
8,46,w,clear,6,17,748544,473364,14,200752,14066,43386,835,0.0701,474,d1d8,d1d8
8,47,b,clear,7,18,718274,425469,27,148872,16758,37748,624,0.1126,397,c6c8,c6c7
8,48,w,clear,5,17,787456,492752,26,199483,23352,49264,803,0.1171,474,e3f4,a2a4
8,49,b,clear,7,17,610324,371070,11,159617,22352,41357,683,0.1400,377,e7c6,a7a5
8,50,w,clear,6,20,636601,428358,21,227355,19380,45348,863,0.0852,458,f1d1,d8d1
8,51,b,clear,6,19,732160,452991,37,213168,18796,47107,900,0.0882,475,c7d7,e7g6
8,52,w,clear,5,19,698368,430302,41,220630,19836,51193,1040,0.0899,474,e3d4,e3d4
8,53,b,clear,6,19,670720,444118,42,216720,15277,39049,561,0.0705,474,c7c4,b7b4
8,54,w,clear,5,19,706560,468973,37,206285,11283,31135,329,0.0547,475,c2d3,c2e2
8,55,b,clear,6,19,727040,476656,18,193543,10395,32154,359,0.0537,475,g6f4,f8e7
8,56,w,clear,5,18,719872,476957,59,208349,13436,31984,289,0.0645,474,e2d2,d4e3
8,57,b,clear,6,17,755712,484440,12,195555,8246,35039,488,0.0422,474,c7b7,h8c8
8,58,w,clear,5,20,715776,475381,23,201624,11156,34481,390,0.0553,475,d1d4,f2f4
8,59,b,clear,6,18,568844,407421,23,160801,7827,23786,178,0.0487,399,b4c4,f7g8
8,60,w,clear,7,19,794624,509066,16,173565,13460,33344,369,0.0776,474,f4f5,f4f5
8,61,b,clear,6,21,734208,499050,7,193204,11375,34587,380,0.0589,475,e6f5,g6e5
8,62,w,clear,6,21,703488,487981,6,189771,8016,26610,248,0.0422,474,f5e6,f5e6
8,63,b,clear,6,19,732921,475050,14,161728,11826,24355,150,0.0731,435,c7c6,b4c4
8,64,w,clear,6,18,909312,526039,14,160704,13828,36689,513,0.0860,475,e2c4,e2c4
8,65,b,clear,7,19,835584,484647,20,184234,24371,41187,495,0.1323,474,e5c4,c7c4
8,66,w,clear,6,18,792576,483644,10,183615,13960,35566,424,0.0760,475,c3d5,c3d5
8,67,b,clear,6,18,729088,467212,14,208616,15344,41897,668,0.0736,476,c8e8,g8f8
8,68,w,clear,7,17,839680,482260,6,177902,21353,49785,931,0.1200,475,d5b6,d5b6
8,69,b,clear,8,17,865926,468310,6,145956,29103,47273,731,0.1994,430,c4e4,c8c7
8,70,w,clear,7,18,800628,442106,16,122180,16504,35599,480,0.1351,385,b6c4,b6c4
8,71,b,clear,8,17,834560,459288,21,200061,36679,59518,1223,0.1833,474,c7c4,e5c4
8,72,w,clear,7,17,722944,430438,52,209046,27003,51749,806,0.1292,475,d1c1,d1c1
8,73,b,clear,7,17,790528,455131,22,196612,25122,53030,943,0.1278,475,e7d6,f8g8
8,74,w,clear,7,16,677847,395631,15,192453,31808,52723,856,0.1653,419,e3d4,f1f2
8,75,b,clear,7,19,755712,436027,20,212239,29815,59647,1307,0.1405,476,e7d6,c7c5
8,76,w,clear,10,17,1064960,546353,19,176195,57009,55188,844,0.3236,474,e3c5,e3c5
8,77,b,clear,11,18,946176,480071,27,192272,52213,67013,1401,0.2716,474,e7c5,e7c5
8,78,w,clear,11,16,771956,382681,21,130481,35773,48671,765,0.2742,358,c1c4,c1c4
8,79,b,clear,11,18,710919,331022,30,248424,83759,89068,2831,0.3372,430,c5f2,c5f2
8,80,w,clear,10,17,1021952,466521,47,230300,92098,96966,3146,0.3999,474,g1f2,g1f2
8,81,b,clear,9,16,1033216,472681,47,230653,96603,96905,2954,0.4188,474,g8f8,g8f8
9,0,w,clear,8,21,776870,418051,35,193726,31254,54047,840,0.1613,454,e2e4,d2d4
9,1,b,clear,8,21,736739,398255,10,165643,21154,45866,777,0.1277,416,d7d5,d7d5
9,2,w,clear,7,20,837632,462774,9,177750,19017,44655,712,0.1070,474,g1f3,c2c4
9,3,b,clear,8,22,754857,422243,23,191849,28835,50380,865,0.1503,471,d5c4,d5c4
9,4,w,clear,7,21,714752,413500,45,184647,20409,44397,608,0.1105,474,e2e3,e2e4
9,5,b,clear,6,20,683008,420166,57,184538,15810,35260,358,0.0857,474,c7c5,c7c5
9,6,w,clear,6,21,685056,417928,22,180439,16726,34594,333,0.0927,475,d4d5,g1f3
9,7,b,clear,7,19,730075,416057,6,127570,11890,29555,306,0.0932,412,c5d4,c5d4
9,8,w,clear,7,19,646909,367067,9,116440,10750,27096,321,0.0923,379,f1c4,d1d4
9,9,b,clear,8,19,641024,361981,15,163442,15819,41967,622,0.0968,475,d8d4,d8d4
9,10,w,clear,8,20,676864,354332,13,150965,21361,49394,935,0.1415,475,f3d4,f3d4
9,11,b,clear,7,19,649216,342755,13,152655,19374,48258,916,0.1269,475,e7e5,e7e5
9,12,w,clear,7,18,843776,435132,16,126514,20874,42211,499,0.1650,476,d4f3,d4c2
9,13,b,clear,6,21,662528,365726,11,165481,16804,35647,504,0.1015,475,g8f6,g8f6
9,14,w,clear,7,19,801792,425338,8,130999,16681,37158,513,0.1273,474,b1d2,f2f3
9,15,b,clear,6,19,708608,387510,22,149307,17119,36803,430,0.1147,476,b7b5,c8e6
9,16,w,clear,7,19,726016,401787,18,142394,16767,32385,313,0.1178,474,b1d2,c2a3
9,17,b,clear,6,17,641024,373732,17,152513,13408,28324,260,0.0879,475,b8c6,b8c6
9,18,w,clear,6,18,532480,335372,26,164507,11911,28211,266,0.0724,476,f1c4,f1c4
9,19,b,clear,6,17,605184,362900,21,153657,11738,26870,220,0.0764,474,e6c4,e6c4
9,20,w,clear,7,18,783360,425218,34,149426,14047,38805,500,0.0940,475,a3c4,a3c4
9,21,b,clear,6,17,805888,438050,34,148772,14939,37580,412,0.1004,474,c6b4,c6d4
9,22,w,clear,6,17,636928,376463,33,186985,16303,39562,523,0.0872,476,e1d1,e1d2
9,23,b,clear,7,18,686080,407406,19,185838,16636,41774,497,0.0895,476,e8c8,a8d8
9,24,w,clear,8,19,661710,359490,5,127803,12726,37622,501,0.0996,386,d2c3,h2h3
9,25,b,clear,7,17,877568,467411,13,146900,20840,51808,878,0.1419,474,b7b5,d4b3
9,26,w,clear,8,17,798720,424452,26,159920,25317,48892,702,0.1583,474,d2c3,d2c2
9,27,b,clear,8,19,997376,520472,20,141132,32022,47515,661,0.2269,476,b3a1,b3a1
9,28,w,clear,8,20,696320,398445,18,190529,22642,44364,570,0.1188,474,c2c3,c2c3
9,29,b,clear,7,19,702464,402294,18,194406,23133,45200,598,0.1190,475,d8c8,d8c8
9,30,w,clear,7,18,791552,440609,23,172600,20737,39892,496,0.1201,474,c1e3,a2a4
9,31,b,clear,7,18,742400,421038,20,183457,19603,44835,625,0.1069,475,a1c2,a1c2
9,32,w,clear,7,19,659456,389443,26,184327,16268,39955,581,0.0883,474,h1d1,c3c2
9,33,b,clear,8,17,537706,312897,34,171670,25379,39247,666,0.1478,371,c8c4,c8c4
9,34,w,clear,8,17,761329,418973,54,157491,20926,41235,598,0.1329,433,b1c3,b1c3
9,35,b,clear,7,16,819196,455612,72,173443,21255,42147,639,0.1225,465,a7a5,f8e7
9,36,w,clear,7,18,502519,305234,13,152286,9606,36227,607,0.0631,364,c1e3,a4a5
9,37,b,clear,7,18,753703,433854,16,158481,14430,34856,406,0.0911,428,c4c5,e8g8
9,38,w,clear,7,17,834560,482887,27,187476,20906,45973,657,0.1115,475,c1e3,c1e3
9,39,b,clear,7,17,670010,391316,27,137931,13323,32201,401,0.0966,363,e7b4,f8c8
9,40,w,clear,6,18,722944,448337,7,190724,16453,43498,652,0.0863,475,e3a7,e3a7
9,41,b,clear,8,17,816128,465650,4,187531,33430,48963,957,0.1783,474,e7b4,e7b4
9,42,w,clear,8,18,776192,443844,7,185256,30551,49731,1006,0.1649,476,a7b6,a7b6
9,43,b,clear,8,18,930816,496596,14,169426,31675,52273,972,0.1870,475,b4c3,b4c3
9,44,w,clear,9,17,777478,411548,23,174341,37117,53891,1043,0.2129,459,b2c3,c2b3
9,45,b,clear,9,19,874496,486245,87,183268,33833,59074,963,0.1846,475,c4b4,c4b4
9,46,w,clear,9,18,594379,349596,75,170777,27325,52930,806,0.1600,391,b3a3,b3a3
9,47,b,clear,8,17,573184,339162,70,168525,26766,51466,789,0.1588,384,b4b2,b4b2
9,48,w,clear,7,14,537554,333621,57,183028,21947,50581,742,0.1199,392,h1d1,f3f4
9,49,b,clear,7,16,793600,458896,29,182188,27707,66054,1566,0.1521,474,b2g2,c8a8
9,50,w,clear,7,14,476273,308272,25,147573,20702,54339,1249,0.1403,352,h1d1,b6d8
10,0,w,clear,8,21,776870,418051,35,193726,31254,54047,840,0.1613,457,e2e4,e2e4
10,1,b,clear,7,22,868352,469451,39,168001,24539,46828,665,0.1461,474,d7d5,c7c5
10,2,w,clear,7,23,785408,447602,20,177615,20578,39689,472,0.1159,475,b1c3,g1f3
10,3,b,clear,7,21,659807,404206,34,193415,17598,35957,405,0.0910,469,e7e6,e7e6
10,4,w,clear,7,20,768000,444764,18,173342,25190,38354,352,0.1453,475,f1d3,d2d3
10,5,b,clear,7,22,709632,414121,37,182529,19921,40606,519,0.1091,475,d7d5,b8c6
10,6,w,clear,6,20,700416,419911,29,183676,15628,33736,326,0.0851,474,f1e2,g2g3
10,7,b,clear,7,20,847291,461838,15,144990,17173,37774,447,0.1184,457,d7d5,d7d5
10,8,w,clear,7,23,726732,417570,23,150925,12534,34257,426,0.0830,462,e4d5,e4d5
10,9,b,clear,7,19,739556,392502,17,107209,14914,30763,324,0.1391,377,e6d5,d8d5
10,10,w,clear,7,20,888832,490246,11,152840,20771,35981,475,0.1359,474,f1g2,f1g2
10,11,b,clear,6,18,756736,442384,8,171743,17694,35911,464,0.1030,474,g8f6,g8f6
10,12,w,clear,6,21,596992,389982,10,179131,9722,29198,325,0.0543,474,b1c3,e1g1
10,13,b,clear,7,20,743710,445903,29,182264,16212,35038,404,0.0889,472,d5d8,f8e7
10,14,w,clear,6,21,798720,466322,25,174414,16196,34518,377,0.0929,474,b1c3,b1c3
10,15,b,clear,7,24,721355,454441,16,180661,11149,25665,267,0.0617,466,d5d8,d5d6
10,16,w,clear,6,22,459512,313434,17,162972,8178,22119,227,0.0502,357,c1e3,c1e3
10,17,b,clear,6,23,691200,459522,22,197007,7902,27558,300,0.0401,475,e8g8,e6e5
10,18,w,clear,5,24,626688,443889,6,193064,7698,20742,158,0.0399,474,c3e4,c3e4
10,19,b,clear,8,22,643380,387010,4,144906,14770,27616,259,0.1019,418,f6e4,d6c7
10,20,w,clear,6,25,650240,451120,25,185869,9974,22923,221,0.0537,476,e4c5,e4c5
10,21,b,clear,6,24,607232,426921,16,180630,8549,25731,261,0.0473,475,f6g4,f6g4
10,22,w,clear,6,23,681984,452608,14,170629,12533,28508,257,0.0735,475,c5e4,c5e4
10,23,b,clear,6,23,515426,351715,13,130709,6719,17817,123,0.0514,362,e8g8,f7f5
10,24,w,clear,6,23,771072,468465,12,144036,11347,27124,243,0.0788,474,e4c3,e4c3
10,25,b,clear,6,23,824320,489532,13,129827,8815,24717,234,0.0679,477,g4e3,g4e3
10,26,w,clear,7,21,692224,432564,21,164426,12363,32186,408,0.0752,474,f2e3,f2e3
10,27,b,clear,7,20,668045,415399,21,156800,12275,29409,338,0.0783,454,c8e6,e8g8
10,28,w,clear,6,24,772096,488396,50,185404,8949,29474,304,0.0483,474,c3d5,c3d5
10,29,b,clear,7,23,865280,513946,15,174370,15683,34878,487,0.0899,474,c7d8,c7d6
10,30,w,clear,6,22,804864,492406,12,185580,14056,33943,359,0.0757,475,f3d2,f3d2
10,31,b,clear,6,20,745472,460371,15,190907,17272,38599,563,0.0905,474,d6d8,c8e6
10,32,w,clear,7,22,832512,497072,0,175931,20087,39371,567,0.1142,475,d2c4,d2c4
10,33,b,clear,7,22,1025024,574637,0,136874,18684,35883,454,0.1365,474,d6d8,d6c5
10,34,w,clear,6,20,983040,568431,4,142415,13222,32346,354,0.0928,474,d5e7,d5e7
10,35,b,clear,6,21,789504,503017,6,193235,13058,33438,338,0.0676,475,c6e7,c6e7
10,36,w,clear,6,22,770048,490166,24,192424,14407,32168,312,0.0749,475,d1e2,d1e2
10,37,b,clear,5,22,781312,503311,27,195888,12093,26189,202,0.0617,474,e6d5,a8d8
10,38,w,clear,6,20,712704,472579,20,201489,11917,34047,425,0.0591,475,g2b7,g2b7
10,39,b,clear,6,20,735232,476994,27,204769,19777,41442,504,0.0966,477,d8b8,e5e4
10,40,w,clear,6,20,698368,467794,10,217795,23592,43793,795,0.1083,475,a2a4,a2a4
10,41,b,clear,7,19,810301,509704,8,171038,14939,30971,356,0.0873,450,e6c4,e6c4
10,42,w,clear,7,18,1069056,568597,11,137829,24378,45043,751,0.1769,474,d3c4,d3c4
10,43,b,clear,7,24,922624,520441,12,161828,20863,41414,527,0.1289,474,c5b6,d8b8
10,44,w,clear,7,18,713658,415416,42,145475,21659,35589,309,0.1489,381,b7a6,b7a6
10,45,b,clear,6,19,983040,561612,14,163821,21156,39539,455,0.1291,474,b8b2,b8b2
10,46,w,clear,6,21,770048,482512,34,204842,26140,46811,661,0.1276,474,a6b5,f1b1
10,47,b,clear,7,20,867328,484781,40,188247,22102,47944,924,0.1174,474,b2b1,f8b8
10,48,w,clear,7,19,759808,463522,53,198045,17419,46159,816,0.0880,474,b1b2,b1b2
10,49,b,clear,8,19,826368,483544,52,190466,24384,47133,776,0.1280,474,b8b2,b8b2
10,50,w,clear,7,18,824320,483781,57,184561,18986,44376,722,0.1029,474,a6b5,a1d1
10,51,b,clear,6,17,751616,433766,61,190677,19315,47107,712,0.1013,474,c5a5,g8f7
10,52,w,clear,7,20,741376,445347,28,189103,11761,41871,652,0.0622,475,a6b5,a6b5
10,53,b,clear,6,17,721920,425709,50,183040,17579,44909,681,0.0960,474,a7a5,g7g5
10,54,w,clear,6,17,753664,468654,15,183482,14476,37816,490,0.0789,475,g1g2,g1g2
10,55,b,clear,6,17,748544,457983,69,190612,21045,39775,384,0.1104,475,f7g7,f7f6
10,56,w,clear,7,18,738699,448725,19,170798,14188,37360,421,0.0831,442,d1d7,e2d2
10,57,b,clear,7,15,651308,370215,42,129832,17695,34101,393,0.1363,367,c5e5,f6f7
10,58,w,clear,7,17,695390,428167,18,179769,20358,41685,541,0.1132,439,a4a5,a4a5
10,59,b,clear,7,18,787456,469114,45,184972,20903,43464,571,0.1130,475,g5g4,h7h5
10,60,w,clear,7,19,733666,452104,67,178215,16850,39517,487,0.0945,451,a5a6,a5a6
10,61,b,clear,6,18,737280,452819,50,190068,16642,41091,567,0.0876,474,g5g4,g5g4
10,62,w,clear,6,19,702464,450062,52,200994,18755,38250,437,0.0933,475,d2e2,d2f2
10,63,b,clear,7,17,712548,444249,45,195753,18661,39708,513,0.0953,471,f7g7,f7f6
10,64,w,clear,6,18,652288,448397,28,198605,12580,35024,420,0.0633,474,d1d7,d1d8
10,65,b,clear,6,19,667648,424654,34,193748,16575,40879,501,0.0855,475,c5e5,c5e5
10,66,w,clear,7,18,660480,400294,39,201417,23233,49363,801,0.1153,474,f2d2,f2d2
10,67,b,clear,6,19,647168,402223,51,209285,24674,48208,682,0.1179,475,b2b1,b2b1
10,68,w,clear,7,18,746496,417488,44,175120,17424,50906,919,0.0995,474,d2d6,d8d6
10,69,b,clear,8,18,585670,329942,27,153770,22391,43205,640,0.1456,383,f6g5,f6g7
10,70,w,clear,7,17,762880,430223,58,178511,24657,46951,626,0.1381,474,d6d7,d6d7
10,71,b,clear,6,16,727040,418627,95,190121,26802,49410,669,0.1410,475,e5e6,g7h6
10,72,w,clear,7,17,865280,473698,28,174697,29807,49471,761,0.1706,475,d7a7,d7a7
10,73,b,clear,6,16,861184,471021,48,171440,26054,50667,712,0.1520,474,h5h4,e5a1
10,74,w,clear,7,19,706560,408347,65,197462,29911,47565,746,0.1515,475,d2f2,d2f2
10,75,b,clear,7,18,771584,442681,31,181867,25082,45613,827,0.1379,476,a1f6,e7g6
10,76,w,clear,7,18,728064,427682,31,180067,18184,45530,763,0.1010,476,a7f7,a7f7
10,77,b,clear,7,19,741376,438264,47,175799,21081,42797,509,0.1199,475,b1b2,f5f4
10,78,w,clear,7,17,815104,462543,66,164631,21199,48416,746,0.1288,474,e3f4,f7f4
10,79,b,clear,7,20,773120,435004,6,191424,27658,55306,1268,0.1445,475,g6f4,g6e5
10,80,w,clear,8,18,693248,399754,29,176973,18835,50528,924,0.1064,474,f4e4,f4f6
10,81,b,clear,9,18,669696,371635,50,170956,29309,50216,857,0.1714,475,h6g7,h6g7
10,82,w,clear,8,17,673792,373227,51,171792,28531,50620,841,0.1661,475,f6d6,f6d6
10,83,b,clear,9,18,745472,398257,28,155333,28587,53192,800,0.1840,474,e5f3,e5f3
10,84,w,clear,10,18,641344,341690,25,164031,28008,53402,940,0.1707,460,d6d7,d6d7
10,85,b,clear,11,18,632832,342760,66,164974,38714,60315,1157,0.2347,475,g7f6,g7f6
10,86,w,clear,10,17,635904,345704,68,167501,38768,61178,1187,0.2314,475,d7d6,d7d6
10,87,b,clear,9,18,591872,344765,62,179098,29481,64102,1607,0.1646,474,f6e7,f6e7
10,88,w,clear,8,18,604160,354827,39,185564,31598,63952,1666,0.1703,475,d6d7,d6d7
10,89,b,clear,10,17,570366,328664,46,155809,27807,59219,1439,0.1785,428,e7e6,e7e6
10,90,w,clear,9,16,561615,343324,115,172195,35949,63782,1497,0.2088,431,d7d6,d7d6
10,91,b,clear,10,18,911360,473819,63,137912,28311,53042,997,0.2053,474,e6d6,e6f7
10,92,w,clear,9,17,507914,289172,40,152476,26687,54895,1223,0.1750,401,d6d7,d6d7
10,93,b,clear,10,17,587703,336739,49,159237,27948,60468,1535,0.1755,435,f7e6,f7e6
10,94,w,clear,9,16,561615,343324,115,172195,35949,63782,1497,0.2088,432,d7d6,d7d6
10,95,b,clear,10,18,915456,475821,63,138060,28375,53161,998,0.2055,474,e6d6,e6d6
10,96,w,clear,10,17,773616,396009,59,104693,27619,39526,493,0.2638,369,c4c5,c4c5
10,97,b,clear,9,18,869376,465533,45,170513,41082,54859,1004,0.2409,475,d6c5,d6c5
10,98,w,clear,10,18,846308,437743,116,141022,38509,47619,699,0.2731,439,b5f1,b5f1
10,99,b,clear,9,18,840704,453280,26,185199,42723,55108,991,0.2307,474,f3e1,b1d1
10,100,w,clear,10,15,982508,492025,30,109739,35741,47869,699,0.3257,421,a6a7,a6a7
10,101,b,clear,9,17,892928,470870,26,180212,49642,64100,1456,0.2755,475,d1d2,d1d2
10,102,w,clear,10,17,769024,398459,42,210295,64904,83943,2230,0.3086,474,f2d2,f2d2
10,103,b,clear,9,17,718848,379379,50,247160,84367,96000,2861,0.3413,475,f3d2,f3d2
10,104,w,clear,10,15,746496,383661,45,219039,55661,88218,2887,0.2541,475,f1e2,f1e2
11,0,w,clear,8,21,776870,418051,35,193726,31254,54047,840,0.1613,462,e2e4,e2e4
11,1,b,clear,7,22,864256,467442,39,167743,24483,46708,658,0.1460,474,d7d5,c7c5
11,2,w,clear,7,23,785408,447602,20,177615,20578,39689,472,0.1159,474,b1c3,g1f3
11,3,b,clear,7,21,659807,404206,34,193415,17598,35957,405,0.0910,466,e7e6,e7e6
11,4,w,clear,7,20,771072,446273,18,173540,25251,38433,352,0.1455,475,f1d3,d2d3
11,5,b,clear,7,22,703488,410078,37,179652,18979,39896,512,0.1056,474,d7d5,b8c6
11,6,w,clear,6,20,707584,423616,29,184388,15703,33987,334,0.0852,475,f1e2,g2g3
11,7,b,clear,7,20,847291,461838,15,144990,17173,37774,447,0.1184,457,d7d5,d7d5
11,8,w,clear,7,23,726732,417570,23,150925,12534,34257,426,0.0830,459,e4d5,d1e2
11,9,b,clear,6,20,876544,477585,13,123899,14662,36129,442,0.1183,474,c6d4,c6d4
11,10,w,clear,8,19,702615,390638,22,114975,17609,30693,346,0.1532,393,f3d4,f3d4
11,11,b,clear,7,20,747520,432250,22,164838,19511,37194,416,0.1184,478,c5d4,c5d4
11,12,w,clear,7,19,494779,306312,26,144088,14737,27596,247,0.1023,377,f1g2,b1d2
11,13,b,clear,6,19,816128,450607,21,139639,19007,35708,411,0.1361,475,f8c5,f8c5
11,14,w,clear,6,21,572416,367153,15,167687,16353,30200,367,0.0975,475,c2c3,e4e5
11,15,b,clear,8,19,840704,437903,8,151752,27068,42615,740,0.1784,475,g8e7,g8e7
11,16,w,clear,8,19,594350,327508,8,117162,13782,29067,255,0.1176,357,f1g2,f1g2
11,17,b,clear,7,23,814080,459217,21,165643,14051,40724,619,0.0848,475,e8g8,e8g8
11,18,w,clear,7,23,617501,378242,34,198449,32325,42486,476,0.1629,430,c2c3,d2f3
11,19,b,clear,7,24,784384,463273,19,187741,18433,40191,558,0.0982,474,c8d7,c8d7
11,20,w,clear,7,25,754688,467003,25,191813,14041,37319,646,0.0732,474,e1g1,h2h4
11,21,b,clear,6,22,837632,487530,36,168543,16771,35736,466,0.0995,475,a8c8,d8c7
11,22,w,clear,6,24,726016,459632,23,175969,12955,33317,377,0.0736,475,c2c3,h4h5
11,23,b,clear,6,21,921600,511895,19,156267,20376,38365,476,0.1304,474,e7f5,e7f5
11,24,w,clear,7,23,614947,395892,18,157994,12064,33152,400,0.0764,414,e1g1,g3g4
11,25,b,clear,6,23,781312,478740,13,165482,17356,33064,416,0.1049,474,f5e7,f5e7
11,26,w,clear,6,23,645120,443505,22,202948,12286,35399,455,0.0605,475,e1g1,h5h6
11,27,b,clear,6,23,762880,474533,7,158023,14726,31032,335,0.0932,474,g7g6,g7g6
11,28,w,clear,7,22,698368,445853,45,207022,17412,39447,713,0.0841,474,e1g1,c1g5
11,29,b,clear,6,22,850944,497614,4,158854,14028,35257,415,0.0883,474,c5b4,c5b4
11,30,w,clear,7,21,888832,501851,14,175831,24843,44292,737,0.1413,475,e1f1,c2c3
