# experiment=tt_sweep engine=helix-f3270d5 date=20260808-012157
# suite=tests/data/stockfish-bench-all.epd budget_ms=1000 reps=3 mb=1,4,16,64,256 entry_bytes=32 positions=309
fen_id,tt_mb,rep,completed_depth,seldepth,nodes,qnodes,tt_probes,tt_hits,tt_stores,tt_replaces,tt_hit_rate,time_ms,bestmove,stop_reason
260,64,1,7,24,1592320,1027597,359945,24112,63564,671,0.0670,950,a8d8,hard_time
260,64,2,7,24,1592320,1027597,359945,24112,63564,671,0.0670,949,a8d8,hard_time
261,64,0,7,20,1324694,860818,285008,18586,45319,356,0.0652,751,d7g4,soft_time
261,64,1,7,20,1324694,860818,285008,18586,45319,356,0.0652,763,d7g4,soft_time
261,64,2,7,20,1324694,860818,285008,18586,45319,356,0.0652,765,d7g4,soft_time
262,64,0,8,22,1161265,799040,299756,26139,45385,436,0.0872,740,b4c3,soft_time
262,64,1,8,22,1161265,799040,299756,26139,45385,436,0.0872,741,b4c3,soft_time
262,64,2,8,22,1161265,799040,299756,26139,45385,436,0.0872,739,b4c3,soft_time
263,64,0,7,22,1783808,1086222,329458,38972,73242,743,0.1183,950,b6b3,hard_time
263,64,1,7,22,1777664,1082614,327638,38678,72533,728,0.1181,949,b6b3,hard_time
263,64,2,7,22,1769472,1078157,324975,37880,71678,708,0.1166,949,b6b3,hard_time
264,64,0,7,24,1469440,997569,381810,36472,73624,1028,0.0955,950,b3a4,hard_time
264,64,1,7,24,1467392,996309,381327,36352,73429,1022,0.0953,949,b3a4,hard_time
264,64,2,7,24,1467392,996309,381327,36352,73429,1022,0.0953,949,b3a4,hard_time
265,64,0,6,22,1378304,995025,397277,22988,60203,525,0.0579,949,d7c6,hard_time
265,64,1,6,22,1341440,971522,390820,22210,59509,523,0.0568,949,d7c6,hard_time
265,64,2,6,22,1367040,988155,395532,22714,59977,525,0.0574,950,d7c6,hard_time
266,64,0,7,20,1861632,1106823,306239,29899,77380,1020,0.0976,950,b5d3,hard_time
266,64,1,7,20,1861632,1106823,306239,29899,77380,1020,0.0976,950,b5d3,hard_time
266,64,2,7,20,1857536,1103455,304550,29511,77048,1018,0.0969,950,b5d3,hard_time
267,64,0,7,20,1674056,962862,265255,24866,61585,621,0.0937,829,a4c4,soft_time
267,64,1,7,20,1674056,962862,265255,24866,61585,621,0.0937,818,a4c4,soft_time
267,64,2,7,20,1674056,962862,265255,24866,61585,621,0.0937,826,a4c4,soft_time
268,64,0,6,20,1793024,1080696,330305,21726,58638,662,0.0658,951,c8c5,hard_time
268,64,1,6,20,1747968,1053433,324518,21526,57761,637,0.0663,950,c8c5,hard_time
268,64,2,6,20,1757184,1059809,326262,21531,57899,639,0.0660,949,c8c5,hard_time
269,64,0,7,21,1594846,953141,293212,19985,62769,970,0.0682,831,c8c5,soft_time
269,64,1,7,21,1594846,953141,293212,19985,62769,970,0.0682,830,c8c5,soft_time
269,64,2,7,21,1594846,953141,293212,19985,62769,970,0.0682,833,c8c5,soft_time
270,64,0,8,19,2022400,1086760,334115,45970,97687,2260,0.1376,949,c8c5,hard_time
270,64,1,8,19,2033664,1092151,334692,46306,98091,2269,0.1384,949,c8c5,hard_time
270,64,2,8,19,2043904,1097668,336641,46573,98595,2289,0.1383,951,c8c5,hard_time
271,64,0,8,18,1848320,986883,386989,71856,109313,2418,0.1857,949,d3e2,hard_time
271,64,1,8,18,1846272,985749,386652,71851,109226,2416,0.1858,950,d3e2,hard_time
271,64,2,8,17,1838080,981131,385399,71826,108917,2405,0.1864,950,d3e2,hard_time
272,64,0,8,16,1472146,798793,381435,66370,103958,1944,0.1740,849,c3b4,soft_time
272,64,1,8,16,1472146,798793,381435,66370,103958,1944,0.1740,863,c3b4,soft_time
272,64,2,8,16,1472146,798793,381435,66370,103958,1944,0.1740,870,c3b4,soft_time
273,64,0,8,17,1490571,806990,334508,45057,83775,1147,0.1347,798,b4a5,soft_time
273,64,1,8,17,1490571,806990,334508,45057,83775,1147,0.1347,813,b4a5,soft_time
273,64,2,8,17,1490571,806990,334508,45057,83775,1147,0.1347,805,b4a5,soft_time
274,64,0,8,17,1442106,782373,307974,42851,86044,1278,0.1391,775,g8f8,soft_time
274,64,1,8,17,1442106,782373,307974,42851,86044,1278,0.1391,774,g8f8,soft_time
274,64,2,8,17,1442106,782373,307974,42851,86044,1278,0.1391,773,g8f8,soft_time
275,64,0,9,18,1760256,892393,371659,59286,130836,3249,0.1595,949,c6d6,hard_time
275,64,1,9,18,1796096,911557,381161,60930,133689,3407,0.1599,950,c6d6,hard_time
275,64,2,9,18,1788928,907711,378475,60315,132856,3364,0.1594,953,c6d6,hard_time
276,64,0,10,19,1353613,661738,314155,50806,121345,2743,0.1617,780,d8d6,soft_time
276,64,1,10,19,1353613,661738,314155,50806,121345,2743,0.1617,780,d8d6,soft_time
276,64,2,10,19,1353613,661738,314155,50806,121345,2743,0.1617,782,d8d6,soft_time
277,64,0,9,16,1496559,739317,320014,64656,119700,2338,0.2020,811,g7g6,soft_time
277,64,1,9,16,1496559,739317,320014,64656,119700,2338,0.2020,810,g7g6,soft_time
277,64,2,9,16,1496559,739317,320014,64656,119700,2338,0.2020,797,g7g6,soft_time
278,64,0,11,19,1676496,828617,427115,112038,145839,3523,0.2623,944,d6d3,soft_time
278,64,1,10,19,1670144,825800,425956,111377,145336,3507,0.2615,949,d6d3,hard_time
278,64,2,10,19,1664000,822832,425088,111078,144931,3498,0.2613,950,d6d3,hard_time
279,64,0,10,19,1689600,847460,442428,101336,149011,3873,0.2290,950,b6b3,hard_time
279,64,1,10,19,1678336,841698,438409,100890,147625,3787,0.2301,950,b6b3,hard_time
279,64,2,10,19,1675264,839921,437567,100846,147402,3775,0.2305,949,b6b3,hard_time
280,64,0,9,20,1668096,845763,415183,80549,138178,3119,0.1940,952,b6b1,hard_time
280,64,1,9,20,1664000,843412,413802,80470,137757,3100,0.1945,949,b6b1,hard_time
280,64,2,9,20,1662976,842835,413303,80380,137622,3093,0.1945,950,b6b1,hard_time
281,64,0,9,19,1606656,814276,426430,75912,137427,3215,0.1780,949,b6b1,hard_time
281,64,1,9,19,1620992,821670,429515,76726,138231,3249,0.1786,949,b6b1,hard_time
281,64,2,9,19,1606656,814276,426430,75912,137427,3215,0.1780,949,b6b1,hard_time
282,64,0,9,18,1444761,728689,375593,66995,126011,2997,0.1784,814,g8g7,soft_time
282,64,1,9,18,1444761,728689,375593,66995,126011,2997,0.1784,810,g8g7,soft_time
282,64,2,9,18,1444761,728689,375593,66995,126011,2997,0.1784,813,g8g7,soft_time
283,64,0,9,21,1728512,880856,398885,56620,138609,3609,0.1419,949,c6c2,hard_time
283,64,1,9,21,1746944,892206,407965,57331,140125,3689,0.1405,950,c6c2,hard_time
283,64,2,9,21,1724416,878627,396503,56314,138043,3579,0.1420,949,c6c2,hard_time
284,64,0,9,18,1321120,679207,351071,66905,114110,2134,0.1906,745,a5c7,soft_time
284,64,1,9,18,1321120,679207,351071,66905,114110,2134,0.1906,749,a5c7,soft_time
284,64,2,9,18,1321120,679207,351071,66905,114110,2134,0.1906,744,a5c7,soft_time
285,64,0,8,19,1571840,831441,446442,59956,135957,3041,0.1343,950,g8f8,hard_time
285,64,1,8,19,1574912,832981,447149,60078,136234,3049,0.1344,949,g8f8,hard_time
285,64,2,8,19,1574912,832981,447149,60078,136234,3049,0.1344,950,g8f8,hard_time
286,64,0,9,20,1686528,871885,433127,87095,144031,3488,0.2011,950,c2b2,hard_time
286,64,1,9,20,1676288,866053,429263,86835,142860,3423,0.2023,951,c2b2,hard_time
286,64,2,9,20,1669120,862043,426919,86587,142100,3386,0.2028,950,c2b2,hard_time
287,64,0,10,19,1322679,683817,365002,80898,116447,1955,0.2216,784,c7b6,soft_time
287,64,1,10,19,1322679,683817,365002,80898,116447,1955,0.2216,791,c7b6,soft_time
287,64,2,10,19,1322679,683817,365002,80898,116447,1955,0.2216,791,c7b6,soft_time
288,64,0,10,20,1587200,807686,456294,117513,142694,3163,0.2575,949,g8g7,hard_time
288,64,1,10,20,1600512,814384,458467,117722,143617,3217,0.2568,949,g8g7,hard_time
288,64,2,10,20,1620992,824941,462954,118097,145204,3276,0.2551,950,g8g7,hard_time
289,64,0,10,20,1516544,811170,498111,110170,135848,2812,0.2212,949,b6d8,hard_time
289,64,1,10,20,1496064,801053,491873,108776,133833,2724,0.2211,949,b6d8,hard_time
289,64,2,10,20,1503232,804561,495134,109728,134752,2751,0.2216,950,b6d8,hard_time
290,64,0,11,19,1536984,787386,420495,91452,140483,3149,0.2175,904,g6f5,soft_time
290,64,1,11,19,1536984,787386,420495,91452,140483,3149,0.2175,908,g6f5,soft_time
290,64,2,11,19,1536984,787386,420495,91452,140483,3149,0.2175,917,g6f5,soft_time
291,64,0,10,21,1640448,870851,401023,77430,133523,2978,0.1931,949,e7a3,hard_time
291,64,1,10,21,1631232,866281,399319,77275,132756,2944,0.1935,949,e7a3,hard_time
291,64,2,10,21,1640448,870851,401023,77430,133523,2978,0.1931,949,e7a3,hard_time
292,64,0,10,18,1511424,752730,430803,99649,150126,3851,0.2313,952,g7g6,hard_time
292,64,1,10,18,1507328,750683,429592,99489,149613,3829,0.2316,950,g7g6,hard_time
292,64,2,10,18,1505280,749671,429053,99426,149380,3817,0.2317,950,g7g6,hard_time
293,64,0,10,17,1590272,733600,495189,158670,164535,4545,0.3204,950,g6h5,hard_time
293,64,1,10,17,1566720,722371,488793,157336,162291,4397,0.3219,949,g6h5,hard_time
293,64,2,10,17,1574912,726262,491227,157712,163157,4463,0.3211,951,g6h5,hard_time
294,64,0,10,17,1672192,793555,426414,130170,145982,3427,0.3053,951,a3b2,hard_time
294,64,1,10,17,1672192,793555,426414,130170,145982,3427,0.3053,951,a3b2,hard_time
294,64,2,10,17,1654784,785056,420105,128713,144152,3329,0.3064,949,a3b2,hard_time
295,64,0,10,15,1313871,626499,308624,92711,105768,1881,0.3004,719,a5a4,soft_time
295,64,1,10,15,1313871,626499,308624,92711,105768,1881,0.3004,710,a5a4,soft_time
295,64,2,10,15,1313871,626499,308624,92711,105768,1881,0.3004,724,a5a4,soft_time
296,64,0,9,16,1738752,831402,388295,91546,142533,3840,0.2358,949,a5a4,hard_time
296,64,1,9,16,1730560,827457,387315,91068,142064,3815,0.2351,950,a5a4,hard_time
296,64,2,9,16,1726464,825452,386655,90870,141812,3808,0.2350,950,a5a4,hard_time
297,64,0,10,15,1306085,623480,288757,63490,108944,2577,0.2199,727,a4a3,soft_time
297,64,1,10,15,1306085,623480,288757,63490,108944,2577,0.2199,735,a4a3,soft_time
297,64,2,10,15,1306085,623480,288757,63490,108944,2577,0.2199,731,a4a3,soft_time
298,64,0,10,16,1607680,793377,430129,98637,133289,3092,0.2293,951,g6f7,hard_time
298,64,1,10,16,1601536,790330,426491,97929,132285,3030,0.2296,950,g6f7,hard_time
298,64,2,10,16,1604608,791849,428212,98270,132790,3056,0.2295,950,g6f7,hard_time
299,64,0,9,15,1542144,764552,428939,86385,134691,2929,0.2014,949,a4a3,hard_time
299,64,1,9,15,1553408,769828,431890,86856,135926,2995,0.2011,950,a4a3,hard_time
299,64,2,9,15,1556480,771317,432623,86922,136217,3004,0.2009,950,a4a3,hard_time
300,64,0,9,15,1344282,680425,422340,87496,120636,2518,0.2072,862,f7g6,soft_time
300,64,1,9,15,1344282,680425,422340,87496,120636,2518,0.2072,865,f7g6,soft_time
300,64,2,9,15,1344282,680425,422340,87496,120636,2518,0.2072,861,f7g6,soft_time
301,64,0,9,16,1684480,830568,365985,80636,130453,2679,0.2203,949,f7g6,hard_time
301,64,1,9,16,1695744,835442,372789,82086,132652,2774,0.2202,949,f7g6,hard_time
301,64,2,9,16,1684480,830568,365985,80636,130453,2679,0.2203,950,f7g6,hard_time
302,64,0,9,15,1284037,650609,369057,61063,113229,2502,0.1655,790,h1h2,soft_time
302,64,1,9,15,1284037,650609,369057,61063,113229,2502,0.1655,790,h1h2,soft_time
302,64,2,9,15,1284037,650609,369057,61063,113229,2502,0.1655,792,h1h2,soft_time
303,64,0,10,15,1197177,580854,373609,82901,121850,2795,0.2219,766,h1h3,soft_time
303,64,1,10,15,1197177,580854,373609,82901,121850,2795,0.2219,763,h1h3,soft_time
303,64,2,10,15,1197177,580854,373609,82901,121850,2795,0.2219,762,h1h3,soft_time
304,64,0,9,16,1528832,740161,455162,117274,150409,3717,0.2577,949,f6f5,hard_time
304,64,1,9,16,1526784,739190,454956,117117,150306,3717,0.2574,950,f6f5,hard_time
304,64,2,9,16,1527808,739675,455059,117191,150360,3717,0.2575,949,f6f5,hard_time
305,64,0,9,16,1489920,728705,402638,84196,142745,3431,0.2091,951,b2c1,hard_time
305,64,1,9,16,1494016,730836,403636,84355,143032,3447,0.2090,949,b2c1,hard_time
305,64,2,9,16,1504256,735918,405370,84671,143683,3477,0.2089,950,b2c1,hard_time
306,64,0,10,17,1625088,793904,428872,118184,140938,3234,0.2756,950,c3b2,hard_time
306,64,1,10,17,1630208,796701,431957,118667,141792,3289,0.2747,949,c3b2,hard_time
306,64,2,10,17,1630208,796701,431957,118667,141792,3289,0.2747,951,c3b2,hard_time
307,64,0,11,16,1610135,751313,305551,81198,129089,3273,0.2657,808,h2h4,soft_time
307,64,1,11,16,1610135,751313,305551,81198,129089,3273,0.2657,812,h2h4,soft_time
307,64,2,11,16,1610135,751313,305551,81198,129089,3273,0.2657,809,h2h4,soft_time
308,64,0,12,16,1335065,587430,353187,138059,133092,2927,0.3909,708,e1f2,soft_time
308,64,1,12,16,1335065,587430,353187,138059,133092,2927,0.3909,708,e1f2,soft_time
308,64,2,12,16,1335065,587430,353187,138059,133092,2927,0.3909,707,e1f2,soft_time
0,256,0,8,22,1671168,899737,349363,51840,96956,331,0.1484,950,e2e4,hard_time
0,256,1,8,22,1677312,902851,349845,52027,97127,331,0.1487,949,e2e4,hard_time
0,256,2,8,22,1685504,907015,350522,52227,97356,331,0.1490,950,e2e4,hard_time
1,256,0,6,23,1079296,839899,259787,12149,27007,42,0.0468,949,e2a6,hard_time
1,256,1,6,23,1063936,828002,256055,11941,26805,42,0.0466,950,e2a6,hard_time
1,256,2,6,23,1092608,850526,263235,12316,27171,42,0.0468,949,e2a6,hard_time
2,256,0,12,19,1568768,749522,509223,181435,156766,998,0.3563,950,b4f4,hard_time
2,256,1,12,19,1559552,744705,503500,180019,155690,976,0.3575,951,b4f4,hard_time
2,256,2,12,19,1557504,743636,502407,179833,155399,971,0.3579,950,b4f4,hard_time
3,256,0,8,20,1598464,999484,324079,41730,81970,318,0.1288,949,f5d3,hard_time
3,256,1,8,20,1597440,998751,323825,41702,81891,318,0.1288,950,f5d3,hard_time
3,256,2,8,20,1596416,998077,323582,41690,81843,318,0.1288,950,f5d3,hard_time
4,256,0,8,24,1455104,909392,398578,38334,87374,367,0.0962,949,f7e6,hard_time
4,256,1,8,24,1460224,913303,400959,38557,87758,370,0.0962,949,f7e6,hard_time
4,256,2,8,24,1456128,910172,398967,38343,87444,367,0.0961,950,f7e6,hard_time
5,256,0,7,21,1577984,966451,378186,30131,70742,198,0.0797,950,f4f3,hard_time
5,256,1,7,21,1582080,968881,379105,30230,70875,198,0.0797,950,f4f3,hard_time
5,256,2,7,21,1603584,980801,382616,30650,71630,200,0.0801,949,f4f3,hard_time
6,256,0,7,22,1781760,1083771,340628,21309,70872,247,0.0626,950,b4b2,hard_time
6,256,1,7,22,1779712,1082047,339912,21308,70826,247,0.0627,950,b4b2,hard_time
6,256,2,7,22,1770496,1075500,337201,21278,70343,246,0.0631,949,b4b2,hard_time
7,256,0,7,22,1441792,898176,349945,43076,83939,283,0.1231,950,f4g3,hard_time
7,256,1,7,22,1443840,899880,350873,43153,84055,283,0.1230,949,f4g3,hard_time
7,256,2,7,22,1449984,904991,353849,43362,84419,287,0.1225,951,f4g3,hard_time
8,256,0,6,22,1614848,1042920,360617,20585,55848,149,0.0571,950,a1d1,hard_time
8,256,1,6,22,1622016,1047559,362151,20660,56005,151,0.0570,950,a1d1,hard_time
8,256,2,6,22,1609728,1039907,359932,20544,55765,149,0.0571,949,a1d1,hard_time
9,256,0,7,20,1743785,998332,221997,21460,51435,107,0.0967,786,e3g3,soft_time
9,256,1,7,20,1743785,998332,221997,21460,51435,107,0.0967,785,e3g3,soft_time
9,256,2,7,20,1743785,998332,221997,21460,51435,107,0.0967,785,e3g3,soft_time
10,256,0,7,25,1470464,925557,292784,22974,55634,145,0.0785,949,e5g4,hard_time
10,256,1,7,25,1466368,923214,292217,22920,55484,144,0.0784,949,e5g4,hard_time
10,256,2,7,25,1476608,929045,293510,23069,55787,145,0.0786,951,e5g4,hard_time
11,256,0,7,25,1356344,833114,291242,22793,49389,82,0.0783,772,d1c2,soft_time
11,256,1,7,25,1356344,833114,291242,22793,49389,82,0.0783,769,d1c2,soft_time
11,256,2,7,25,1356344,833114,291242,22793,49389,82,0.0783,760,d1c2,soft_time
12,256,0,6,21,1457152,959719,393609,31062,67817,183,0.0789,950,a3d6,hard_time
12,256,1,6,21,1468416,965450,394595,31349,68176,186,0.0794,950,a3d6,hard_time
12,256,2,6,21,1468416,965450,394595,31349,68176,186,0.0794,949,a3d6,hard_time
13,256,0,8,21,1372216,815381,317911,41251,78575,222,0.1298,820,h2h3,soft_time
13,256,1,8,21,1372216,815381,317911,41251,78575,222,0.1298,817,h2h3,soft_time
13,256,2,8,21,1372216,815381,317911,41251,78575,222,0.1298,818,h2h3,soft_time
14,256,0,8,20,1157711,699529,362742,36600,74000,238,0.1009,759,e8e7,soft_time
14,256,1,8,20,1157711,699529,362742,36600,74000,238,0.1009,758,e8e7,soft_time
14,256,2,8,20,1157711,699529,362742,36600,74000,238,0.1009,754,e8e7,soft_time
15,256,0,7,18,1633280,988953,365198,34042,76261,203,0.0932,949,c5d5,hard_time
15,256,1,7,18,1634304,989762,365672,34067,76318,203,0.0932,950,c5d5,hard_time
15,256,2,7,18,1648640,999519,370751,34535,77207,207,0.0931,951,c5d5,hard_time
16,256,0,11,19,1415168,713791,455790,85828,167333,1090,0.1883,950,e4f6,hard_time
16,256,1,11,19,1412096,712362,455131,85784,166992,1085,0.1885,949,e4f6,hard_time
16,256,2,11,19,1435648,723163,460381,86223,169596,1125,0.1873,950,e4f6,hard_time
17,256,0,15,22,1430528,623701,563604,197331,198119,1792,0.3501,950,c4c5,hard_time
17,256,1,15,22,1440768,628032,569438,199916,199438,1813,0.3511,949,c4c5,hard_time
17,256,2,15,22,1425408,621605,560668,195803,197395,1780,0.3492,950,c4c5,hard_time
18,256,0,10,15,1630208,690219,514896,165652,182102,1568,0.3217,949,h6h7,hard_time
18,256,1,10,15,1641472,695444,515768,166004,182656,1576,0.3219,951,h6h7,hard_time
18,256,2,10,15,1650688,699767,516341,166176,183063,1580,0.3218,951,h6h7,hard_time
19,256,0,12,17,1482730,681430,461362,208524,132977,761,0.4520,824,d1c2,soft_time
19,256,1,12,17,1482730,681430,461362,208524,132977,761,0.4520,828,d1c2,soft_time
19,256,2,12,17,1482730,681430,461362,208524,132977,761,0.4520,825,d1c2,soft_time
20,256,0,13,17,1812480,803068,467780,208672,159445,1000,0.4461,949,e4e6,hard_time
20,256,1,13,17,1828864,810889,474628,210398,161289,1021,0.4433,950,e4e6,hard_time
20,256,2,13,17,1812480,803068,467780,208672,159445,1000,0.4461,950,e4e6,hard_time
21,256,0,14,20,1525760,554700,604907,343075,256122,1838,0.5672,949,e5f5,hard_time
21,256,1,14,20,1524736,554244,604722,343046,256013,1838,0.5673,950,e5f5,hard_time
21,256,2,14,20,1532928,557982,605597,343197,256600,1843,0.5667,949,e5f5,hard_time
22,256,0,14,18,1129963,399013,492267,274004,206447,1686,0.5566,743,g4g5,soft_time
22,256,1,14,18,1129963,399013,492267,274004,206447,1686,0.5566,745,g4g5,soft_time
22,256,2,14,18,1129963,399013,492267,274004,206447,1686,0.5566,741,g4g5,soft_time
23,256,0,12,19,1314247,609894,408272,128802,140042,717,0.3155,820,f4f5,soft_time
23,256,1,12,19,1314247,609894,408272,128802,140042,717,0.3155,819,f4f5,soft_time
23,256,2,12,19,1314247,609894,408272,128802,140042,717,0.3155,820,f4f5,soft_time
24,256,0,13,22,1388544,693620,506499,163570,147510,1033,0.3229,949,d6c7,hard_time
24,256,1,13,22,1390592,694694,507569,163945,147753,1036,0.3230,949,d6c7,hard_time
24,256,2,13,22,1388544,693620,506499,163570,147510,1033,0.3229,950,d6c7,hard_time
25,256,0,11,16,1326162,609405,409308,122768,156767,1078,0.2999,887,h6h5,soft_time
25,256,1,11,16,1326162,609405,409308,122768,156767,1078,0.2999,888,h6h5,soft_time
25,256,2,11,16,1326162,609405,409308,122768,156767,1078,0.2999,882,h6h5,soft_time
26,256,0,9,17,1713572,861237,382583,73002,128286,711,0.1908,916,c5d3,soft_time
26,256,1,9,17,1713572,861237,382583,73002,128286,711,0.1908,918,c5d3,soft_time
26,256,2,9,17,1713572,861237,382583,73002,128286,711,0.1908,913,c5d3,soft_time
27,256,0,7,19,1568768,911061,372606,39916,82179,262,0.1071,950,d1c3,hard_time
27,256,1,7,19,1574912,914499,373747,40245,82416,263,0.1077,949,d1c3,hard_time
27,256,2,7,19,1596416,926707,377991,41386,83284,265,0.1095,949,d1c3,hard_time
28,256,0,9,18,1839104,913209,377194,93484,137725,1001,0.2478,950,a5a6,hard_time
28,256,1,9,18,1830912,909353,376355,93057,137261,993,0.2473,950,a5a6,hard_time
28,256,2,9,18,1829888,908855,376008,92797,137222,993,0.2468,950,a5a6,hard_time
29,256,0,14,18,1619409,673496,499160,246942,175322,1010,0.4947,854,b3a4,soft_time
29,256,1,14,18,1619409,673496,499160,246942,175322,1010,0.4947,849,b3a4,soft_time
29,256,2,14,18,1619409,673496,499160,246942,175322,1010,0.4947,849,b3a4,soft_time
30,256,0,8,17,1400047,886068,412917,41700,76940,251,0.1010,910,g3d6,soft_time
30,256,1,8,17,1400047,886068,412917,41700,76940,251,0.1010,921,g3d6,soft_time
30,256,2,8,17,1400047,886068,412917,41700,76940,251,0.1010,920,g3d6,soft_time
31,256,0,6,22,1534976,1092019,334238,16486,47384,113,0.0493,951,d3g6,hard_time
31,256,1,6,22,1536000,1092923,334637,16487,47393,113,0.0493,950,d3g6,hard_time
31,256,2,6,22,1534976,1092019,334238,16486,47384,113,0.0493,950,d3g6,hard_time
32,256,0,6,22,1631232,982926,312126,31469,59294,100,0.1008,950,a1c1,hard_time
32,256,1,6,22,1629184,981511,311602,31442,59261,100,0.1009,950,a1c1,hard_time
32,256,2,6,22,1627136,979544,310622,31442,59225,100,0.1012,949,a1c1,hard_time
33,256,0,7,22,1379328,947501,339489,27209,60751,158,0.0801,950,h4h3,hard_time
33,256,1,7,22,1393664,959396,344958,27497,61663,162,0.0797,950,h4h3,hard_time
33,256,2,7,22,1386496,953698,342393,27269,61145,159,0.0796,950,h4h3,hard_time
34,256,0,7,20,1411072,983089,346079,33138,58948,173,0.0958,949,b6d7,hard_time
34,256,1,7,20,1418240,989980,349135,33228,59052,174,0.0952,950,b6d7,hard_time
34,256,2,7,20,1419264,990976,349571,33231,59064,175,0.0951,949,b6d7,hard_time
35,256,0,6,19,1443840,983033,418522,21590,57186,133,0.0516,950,d2g5,hard_time
35,256,1,6,19,1446912,984683,418945,21621,57398,136,0.0516,950,d2g5,hard_time
35,256,2,6,19,1443840,983033,418522,21590,57186,133,0.0516,949,d2g5,hard_time
36,256,0,0,19,925696,925694,554644,0,0,0,0.0000,949,h1g1,hard_time
36,256,1,0,19,931840,931838,557850,0,0,0,0.0000,950,h1g1,hard_time
36,256,2,0,19,932864,932862,558621,0,0,0,0.0000,950,h1g1,hard_time
37,256,0,5,23,1124032,842425,337442,7251,14899,2,0.0215,715,c3e1,soft_time
37,256,1,5,23,1124032,842425,337442,7251,14899,2,0.0215,715,c3e1,soft_time
37,256,2,5,23,1124032,842425,337442,7251,14899,2,0.0215,721,c3e1,soft_time
38,256,0,14,18,1821696,647070,629306,475688,188155,1017,0.7559,950,d1f2,hard_time
38,256,1,14,18,1819648,646273,628837,475333,187990,1017,0.7559,949,d1f2,hard_time
38,256,2,14,18,1807360,641279,626215,473207,187197,1007,0.7557,949,d1f2,hard_time
39,256,0,10,12,2170880,873369,535666,333948,208637,1734,0.6234,949,d1c2,hard_time
39,256,1,10,12,2149376,863857,533177,331922,207474,1707,0.6225,950,d1c2,hard_time
39,256,2,10,12,2157568,867487,534115,332675,207932,1713,0.6229,949,d1c2,hard_time
40,256,0,9,9,2423500,1059648,338282,238086,118978,1049,0.7038,810,e3c5,soft_time
40,256,1,9,9,2423500,1059648,338282,238086,118978,1049,0.7038,817,e3c5,soft_time
40,256,2,9,9,2423500,1059648,338282,238086,118978,1049,0.7038,807,e3c5,soft_time
41,256,0,10,14,1890304,822612,464630,187115,177068,1399,0.4027,950,b6b7,hard_time
41,256,1,10,14,1866752,811909,459944,185523,175207,1369,0.4034,950,b6b7,hard_time
41,256,2,10,14,1870848,813615,461211,186183,175631,1380,0.4037,951,b6b7,hard_time
42,256,0,12,15,1897472,827698,441511,198773,162807,1198,0.4502,950,b1c2,hard_time
42,256,1,12,15,1896448,827253,441169,198733,162661,1193,0.4505,952,b1c2,hard_time
42,256,2,12,15,1901568,829403,442783,199127,163299,1207,0.4497,950,b1c2,hard_time
43,256,0,15,18,1701888,605407,642961,451370,170615,792,0.7020,949,f1d2,hard_time
43,256,1,15,18,1704960,606018,645401,453206,171131,799,0.7022,950,f1d2,hard_time
43,256,2,15,18,1703936,605836,644555,452493,170997,797,0.7020,950,f1d2,hard_time
44,256,0,11,14,1731743,779754,341681,174413,119013,467,0.5105,792,h1h2,soft_time
44,256,1,11,14,1731743,779754,341681,174413,119013,467,0.5105,792,h1h2,soft_time
44,256,2,11,14,1731743,779754,341681,174413,119013,467,0.5105,793,h1h2,soft_time
45,256,0,9,16,1436672,855719,422432,132309,157231,1682,0.3132,949,h4f4,hard_time
45,256,1,9,16,1455104,865999,430583,136243,159498,1746,0.3164,950,h4f4,hard_time
45,256,2,9,16,1452032,864028,429482,136003,159050,1725,0.3167,950,h4f4,hard_time
46,256,0,7,17,1333248,712690,476326,124686,174415,1683,0.2618,950,c3c4,hard_time
46,256,1,7,17,1317888,703745,469911,123363,171765,1635,0.2625,950,c3c4,hard_time
46,256,2,7,17,1318912,704275,470405,123537,171935,1644,0.2626,949,c3c4,hard_time
47,256,0,0,0,0,0,0,0,0,0,0.0000,0,0000,none
47,256,1,0,0,0,0,0,0,0,0,0.0000,0,0000,none
47,256,2,0,0,0,0,0,0,0,0,0.0000,0,0000,none
48,256,0,0,0,0,0,0,0,0,0,0.0000,0,0000,none
48,256,1,0,0,0,0,0,0,0,0,0.0000,0,0000,none
48,256,2,0,0,0,0,0,0,0,0,0.0000,0,0000,none
49,256,0,8,21,1553425,916045,345872,37276,72862,210,0.1078,910,e7e3,soft_time
49,256,1,8,21,1553425,916045,345872,37276,72862,210,0.1078,917,e7e3,soft_time
49,256,2,8,21,1553425,916045,345872,37276,72862,210,0.1078,904,e7e3,soft_time
50,256,0,8,21,1836032,975124,364374,57839,105753,482,0.1587,949,c2c4,hard_time
50,256,1,8,21,1829888,972112,363747,57691,105507,478,0.1586,950,c2c4,hard_time
50,256,2,8,21,1836032,975124,364374,57839,105753,482,0.1587,949,c2c4,hard_time
51,256,0,7,20,1356081,842165,314173,23247,60174,142,0.0740,808,f8g8,soft_time
51,256,1,7,20,1356081,842165,314173,23247,60174,142,0.0740,800,f8g8,soft_time
51,256,2,7,20,1356081,842165,314173,23247,60174,142,0.0740,808,f8g8,soft_time
52,256,0,7,23,1429504,958181,389417,24319,54252,107,0.0624,949,b8c6,hard_time
52,256,1,7,23,1440768,966417,393998,24415,54897,110,0.0620,949,b8c6,hard_time
